utc,lat,lon,sog_kn,cog_deg,quality,sats,hdop
2024-03-27T12:24:48Z,26.547717,-76.973812,5.95,310.4,2,8,1.1
2024-03-27T12:24:53Z,26.547803,-76.973930,5.66,308.9,2,8,1.1
2024-03-27T12:24:58Z,26.547883,-76.974047,5.68,306.8,2,8,1.1
2024-03-27T12:25:03Z,26.547967,-76.974167,5.81,308.1,2,8,1.1
2024-03-27T12:25:08Z,26.548053,-76.974285,5.75,312.7,2,8,1.1
2024-03-27T12:25:13Z,26.548148,-76.974395,5.87,312.6,2,8,1.1
2024-03-27T12:25:18Z,26.548243,-76.974510,6.17,310.8,2,8,1.1
2024-03-27T12:25:23Z,26.548335,-76.974627,5.98,311.0,2,8,1.1
2024-03-27T12:25:28Z,26.548427,-76.974738,5.86,314.9,2,8,1.1
2024-03-27T12:25:33Z,26.548530,-76.974845,5.87,317.5,2,8,1.1
2024-03-27T12:25:38Z,26.548625,-76.974953,5.94,309.1,2,8,1.1
2024-03-27T12:25:43Z,26.548715,-76.975068,5.79,313.9,2,8,1.1
2024-03-27T12:25:48Z,26.548812,-76.975175,6.01,316.5,2,8,1.1
2024-03-27T12:25:53Z,26.548910,-76.975287,5.94,314.8,2,8,1.1
2024-03-27T12:25:58Z,26.549008,-76.975393,5.66,312.9,2,8,1.1
2024-03-27T12:26:08Z,26.549202,-76.975612,6.08,316.2,2,8,1.1
2024-03-27T12:26:13Z,26.549300,-76.975717,5.88,315.3,2,8,1.1
2024-03-27T12:26:18Z,26.549397,-76.975825,5.98,313.9,2,8,1.1
2024-03-27T12:26:23Z,26.549495,-76.975932,5.88,314.8,2,8,1.1
2024-03-27T12:26:28Z,26.549588,-76.976042,5.93,312.6,2,8,1.1
2024-03-27T12:26:33Z,26.549682,-76.976152,5.98,312.8,2,8,1.1
2024-03-27T12:26:38Z,26.549773,-76.976267,6.11,310.6,2,8,1.1
2024-03-27T12:26:43Z,26.549862,-76.976388,6.09,310.9,2,8,1.1
2024-03-27T12:26:48Z,26.549952,-76.976505,5.95,310.5,2,8,1.1
2024-03-27T12:26:53Z,26.550043,-76.976620,5.97,311.2,2,8,1.1
2024-03-27T12:26:58Z,26.550137,-76.976738,6.17,312.6,2,8,1.1
2024-03-27T12:27:03Z,26.550232,-76.976852,5.86,313.0,2,8,1.1
2024-03-27T12:27:08Z,26.550322,-76.976972,5.97,310.4,2,8,1.1
2024-03-27T12:27:13Z,26.550413,-76.977088,5.98,312.2,2,8,1.1
2024-03-27T12:27:18Z,26.550507,-76.977203,6.06,310.4,2,8,1.1
2024-03-27T12:27:23Z,26.550600,-76.977323,6.12,311.8,2,8,1.1
2024-03-27T12:27:28Z,26.550692,-76.977438,6.01,311.2,2,8,1.1
2024-03-27T12:27:33Z,26.550780,-76.977557,5.93,309.1,2,8,1.1
2024-03-27T12:27:38Z,26.550868,-76.977675,5.79,307.9,2,8,1.1
2024-03-27T12:27:43Z,26.550950,-76.977795,5.86,306.9,2,8,1.1
2024-03-27T12:27:48Z,26.551030,-76.977918,6.00,307.7,2,8,1.1
2024-03-27T12:27:53Z,26.551115,-76.978042,5.99,307.8,2,8,1.1
2024-03-27T12:27:58Z,26.551197,-76.978167,5.95,305.2,2,8,1.1
2024-03-27T12:28:03Z,26.551278,-76.978295,6.17,304.3,2,8,1.1
2024-03-27T12:28:08Z,26.551360,-76.978427,6.19,305.2,2,8,1.1
2024-03-27T12:28:13Z,26.551442,-76.978557,6.15,304.9,2,8,1.1
2024-03-27T12:28:18Z,26.551520,-76.978688,6.03,303.1,2,8,1.1
2024-03-27T12:28:23Z,26.551598,-76.978818,6.13,305.0,2,8,1.1
2024-03-27T12:28:28Z,26.551682,-76.978953,6.31,305.4,2,8,1.1
2024-03-27T12:28:38Z,26.551847,-76.979215,6.25,306.2,2,8,1.1
2024-03-27T12:28:43Z,26.551930,-76.979345,6.03,306.6,2,8,1.1
2024-03-27T12:28:48Z,26.552013,-76.979472,6.16,306.5,2,8,1.1
2024-03-27T12:28:53Z,26.552098,-76.979603,6.26,305.4,2,8,1.1
2024-03-27T12:28:58Z,26.552183,-76.979732,6.17,306.3,2,8,1.1
2024-03-27T12:29:03Z,26.552268,-76.979862,6.21,305.7,2,8,1.1
2024-03-27T12:29:08Z,26.552352,-76.979993,6.26,305.8,2,8,1.1
2024-03-27T12:29:13Z,26.552435,-76.980123,6.09,304.1,2,8,1.1
2024-03-27T12:29:18Z,26.552512,-76.980257,6.08,302.6,2,8,1.1
2024-03-27T12:29:23Z,26.552593,-76.980388,6.08,304.4,2,8,1.1
2024-03-27T12:29:28Z,26.552672,-76.980525,6.24,302.1,2,8,1.1
2024-03-27T12:29:38Z,26.552830,-76.980787,6.03,303.5,2,8,1.1
2024-03-27T12:29:43Z,26.552910,-76.980920,6.26,306.4,2,8,1.1
2024-03-27T12:29:48Z,26.552995,-76.981050,6.15,305.6,2,8,1.1
2024-03-27T12:29:53Z,26.553077,-76.981182,6.09,304.6,2,8,1.1
2024-03-27T12:29:58Z,26.553163,-76.981308,6.18,308.0,2,8,1.1
2024-03-27T12:30:03Z,26.553255,-76.981433,6.16,309.3,2,8,1.1
2024-03-27T12:30:08Z,26.553345,-76.981555,5.99,309.3,2,8,1.1
2024-03-27T12:30:13Z,26.553435,-76.981673,6.12,310.1,2,8,1.1
2024-03-27T12:30:18Z,26.553528,-76.981792,5.98,312.9,2,8,1.1
2024-03-27T12:30:23Z,26.553622,-76.981907,6.08,311.4,2,8,1.1
2024-03-27T12:30:28Z,26.553712,-76.982027,6.10,308.9,2,8,1.1
2024-03-27T12:30:33Z,26.553808,-76.982145,6.21,313.7,2,8,1.1
2024-03-27T12:30:38Z,26.553902,-76.982260,6.19,312.9,2,8,1.1
2024-03-27T12:30:43Z,26.553997,-76.982377,5.88,311.9,2,8,1.1
2024-03-27T12:30:48Z,26.554088,-76.982490,6.18,311.6,2,8,1.1
2024-03-27T12:30:53Z,26.554182,-76.982610,5.99,311.7,2,8,1.1
2024-03-27T12:30:58Z,26.554272,-76.982727,6.02,309.4,2,8,1.1
2024-03-27T12:31:03Z,26.554362,-76.982848,6.07,308.9,2,8,1.1
2024-03-27T12:31:08Z,26.554447,-76.982972,6.08,309.4,2,8,1.1
2024-03-27T12:31:13Z,26.554533,-76.983095,5.96,304.6,2,8,1.1
2024-03-27T12:31:18Z,26.554615,-76.983220,5.87,307.0,2,8,1.1
2024-03-27T12:31:23Z,26.554703,-76.983342,6.12,307.4,2,8,1.1
2024-03-27T12:31:28Z,26.554790,-76.983467,6.26,308.8,2,8,1.1
2024-03-27T12:31:38Z,26.554967,-76.983717,6.28,306.1,2,8,1.1
2024-03-27T12:31:43Z,26.555050,-76.983848,6.20,306.1,2,8,1.1
2024-03-27T12:31:48Z,26.555137,-76.983975,6.29,308.3,2,8,1.1
2024-03-27T12:31:53Z,26.555225,-76.984103,6.31,307.8,2,8,1.1
2024-03-27T12:31:58Z,26.555315,-76.984230,6.19,308.2,2,8,1.1
2024-03-27T12:32:03Z,26.555400,-76.984357,6.11,307.3,2,8,1.1
2024-03-27T12:32:13Z,26.555577,-76.984612,6.12,307.6,2,8,1.1
2024-03-27T12:32:18Z,26.555658,-76.984740,6.03,304.4,2,8,1.1
2024-03-27T12:32:23Z,26.555742,-76.984863,6.01,306.4,2,8,1.1
2024-03-27T12:32:28Z,26.555823,-76.984990,6.15,306.7,2,8,1.1
2024-03-27T12:32:33Z,26.555905,-76.985122,6.30,305.9,2,8,1.1
2024-03-27T12:32:43Z,26.556078,-76.985377,6.04,305.8,2,8,1.1
2024-03-27T12:32:48Z,26.556163,-76.985502,6.12,308.2,2,8,1.1
2024-03-27T12:32:53Z,26.556250,-76.985625,6.06,308.0,2,8,1.1
2024-03-27T12:32:58Z,26.556337,-76.985748,6.20,306.8,2,8,1.1
2024-03-27T12:33:03Z,26.556423,-76.985870,5.96,310.1,2,8,1.1
2024-03-27T12:33:13Z,26.556607,-76.986108,5.95,310.5,2,8,1.1
2024-03-27T12:33:18Z,26.556700,-76.986228,6.07,309.6,2,8,1.1
2024-03-27T12:33:23Z,26.556790,-76.986350,5.98,308.6,2,8,1.1
2024-03-27T12:33:28Z,26.556878,-76.986475,6.13,309.1,2,8,1.1
2024-03-27T12:33:33Z,26.556968,-76.986597,6.09,310.1,2,8,1.1
2024-03-27T12:33:38Z,26.557060,-76.986715,6.11,310.0,2,8,1.1
2024-03-27T12:33:43Z,26.557155,-76.986837,6.19,312.1,2,8,1.1
2024-03-27T12:33:48Z,26.557252,-76.986955,6.08,312.1,2,8,1.1
2024-03-27T12:33:53Z,26.557340,-76.987072,5.84,308.9,2,8,1.1
2024-03-27T12:33:58Z,26.557423,-76.987197,6.12,307.9,2,8,1.1
2024-03-27T12:34:03Z,26.557512,-76.987317,5.90,309.1,2,8,1.1
2024-03-27T12:34:08Z,26.557593,-76.987442,6.12,305.4,2,8,1.1
2024-03-27T12:34:13Z,26.557680,-76.987563,5.85,308.9,2,8,1.1
2024-03-27T12:34:18Z,26.557767,-76.987687,5.96,307.1,2,8,1.1
2024-03-27T12:34:23Z,26.557857,-76.987807,6.03,311.1,2,8,1.1
2024-03-27T12:34:28Z,26.557947,-76.987922,5.86,310.7,2,8,1.1
2024-03-27T12:34:33Z,26.558035,-76.988038,5.95,311.7,2,8,1.1
2024-03-27T12:34:43Z,26.558210,-76.988280,5.91,310.4,2,8,1.1
2024-03-27T12:34:48Z,26.558302,-76.988397,6.07,313.6,2,8,1.1
2024-03-27T12:34:53Z,26.558390,-76.988513,5.69,309.3,2,8,1.1
2024-03-27T12:34:58Z,26.558478,-76.988630,6.05,310.9,2,8,1.1
2024-03-27T12:35:03Z,26.558570,-76.988750,6.06,310.5,2,8,1.1
2024-03-27T12:35:08Z,26.558655,-76.988877,6.07,305.7,2,8,1.1
2024-03-27T12:35:13Z,26.558742,-76.989003,6.15,310.6,2,8,1.1
2024-03-27T12:35:18Z,26.558833,-76.989128,6.18,308.8,2,8,1.1
2024-03-27T12:35:23Z,26.558920,-76.989255,6.25,306.9,2,8,1.1
2024-03-27T12:35:28Z,26.559013,-76.989383,6.27,310.9,2,8,1.1
2024-03-27T12:35:33Z,26.559105,-76.989507,6.26,311.4,2,8,1.1
2024-03-27T12:35:38Z,26.559197,-76.989633,6.14,308.4,2,8,1.1
2024-03-27T12:35:43Z,26.559285,-76.989758,6.11,308.5,2,8,1.1
2024-03-27T12:35:48Z,26.559365,-76.989882,5.93,309.6,2,8,1.1
2024-03-27T12:35:53Z,26.559452,-76.990002,6.07,310.1,2,8,1.1
2024-03-27T12:35:58Z,26.559540,-76.990125,5.96,306.7,2,8,1.1
2024-03-27T12:36:03Z,26.559623,-76.990253,6.23,310.1,2,8,1.1
2024-03-27T12:36:13Z,26.559805,-76.990497,6.31,311.8,2,8,1.1
2024-03-27T12:36:18Z,26.559900,-76.990618,5.96,312.8,2,8,1.1
2024-03-27T12:36:23Z,26.559992,-76.990738,6.26,311.0,2,8,1.1
2024-03-27T12:36:28Z,26.560085,-76.990855,6.03,311.3,2,8,1.1
2024-03-27T12:36:33Z,26.560173,-76.990975,5.86,309.3,2,8,1.1
2024-03-27T12:36:38Z,26.560258,-76.991098,6.18,309.5,2,8,1.1
2024-03-27T12:36:43Z,26.560347,-76.991218,6.00,310.6,2,8,1.1
2024-03-27T12:36:48Z,26.560438,-76.991337,6.08,311.8,2,8,1.1
2024-03-27T12:36:53Z,26.560530,-76.991462,6.06,306.9,2,8,1.1
2024-03-27T12:36:58Z,26.560617,-76.991590,6.09,308.6,2,8,1.1
2024-03-27T12:37:03Z,26.560710,-76.991713,6.31,311.0,2,8,1.1
2024-03-27T12:37:08Z,26.560800,-76.991837,6.05,308.5,2,8,1.1
2024-03-27T12:37:13Z,26.560888,-76.991963,6.24,307.8,2,8,1.1
2024-03-27T12:37:18Z,26.560978,-76.992092,6.12,309.8,2,8,1.1
2024-03-27T12:37:23Z,26.561063,-76.992217,5.91,306.5,2,8,1.1
2024-03-27T12:37:28Z,26.561150,-76.992338,6.26,308.6,2,8,1.1
2024-03-27T12:37:33Z,26.561228,-76.992465,5.93,306.8,2,8,1.1
2024-03-27T12:37:38Z,26.561308,-76.992593,6.15,306.8,2,8,1.1
2024-03-27T12:37:48Z,26.561478,-76.992840,5.98,310.9,2,8,1.1
2024-03-27T12:37:53Z,26.561570,-76.992958,6.01,310.9,2,8,1.1
2024-03-27T12:37:58Z,26.561658,-76.993077,5.96,309.5,2,8,1.1
2024-03-27T12:38:03Z,26.561745,-76.993200,6.12,307.3,2,8,1.1
2024-03-27T12:38:08Z,26.561833,-76.993325,6.06,310.7,2,8,1.1
2024-03-27T12:38:13Z,26.561922,-76.993448,6.00,308.2,2,8,1.1
2024-03-27T12:38:23Z,26.562090,-76.993697,5.95,309.8,2,8,1.1
2024-03-27T12:38:28Z,26.562180,-76.993817,6.09,311.6,2,8,1.1
2024-03-27T12:38:33Z,26.562275,-76.993933,5.94,313.0,2,8,1.1
2024-03-27T12:38:38Z,26.562362,-76.994055,6.03,305.2,2,8,1.1
2024-03-27T12:38:43Z,26.562450,-76.994180,5.70,304.1,2,8,1.1
2024-03-27T12:38:48Z,26.562527,-76.994312,6.21,306.9,2,8,1.1
2024-03-27T12:38:53Z,26.562615,-76.994435,6.08,310.8,2,8,1.1
2024-03-27T12:39:03Z,26.562790,-76.994677,6.12,308.6,2,8,1.1
2024-03-27T12:39:08Z,26.562882,-76.994792,6.18,311.5,2,8,1.1
2024-03-27T12:39:13Z,26.562973,-76.994910,5.92,310.1,2,8,1.1
2024-03-27T12:39:18Z,26.563053,-76.995033,5.94,310.7,2,8,1.1
2024-03-27T12:39:23Z,26.563138,-76.995155,5.92,307.1,2,8,1.1
2024-03-27T12:39:28Z,26.563217,-76.995285,6.07,303.3,2,8,1.1
2024-03-27T12:39:38Z,26.563390,-76.995533,5.92,308.9,2,8,1.1
2024-03-27T12:39:43Z,26.563482,-76.995657,6.05,309.5,2,8,1.1
2024-03-27T12:39:48Z,26.563563,-76.995782,6.09,303.7,2,8,1.1
2024-03-27T12:39:53Z,26.563652,-76.995905,6.19,306.9,2,8,1.1
2024-03-27T12:39:58Z,26.563743,-76.996032,6.31,309.6,2,8,1.1
2024-03-27T12:40:03Z,26.563828,-76.996158,6.23,310.0,2,8,1.1
2024-03-27T12:40:13Z,26.564005,-76.996407,5.99,309.2,2,8,1.1
2024-03-27T12:40:18Z,26.564093,-76.996533,6.32,307.8,2,8,1.1
2024-03-27T12:40:23Z,26.564183,-76.996665,6.32,307.4,2,8,1.1
2024-03-27T12:40:28Z,26.564270,-76.996792,6.23,305.1,2,8,1.1
2024-03-27T12:40:33Z,26.564357,-76.996918,6.16,308.9,2,8,1.1
2024-03-27T12:40:38Z,26.564447,-76.997045,6.21,307.3,2,8,1.1
2024-03-27T12:40:48Z,26.564632,-76.997285,6.16,309.0,2,8,1.1
2024-03-27T12:40:53Z,26.564720,-76.997405,5.89,306.9,2,8,1.1
2024-03-27T12:40:58Z,26.564802,-76.997528,5.75,307.8,2,8,1.1
2024-03-27T12:41:03Z,26.564883,-76.997657,6.28,305.3,2,8,1.1
2024-03-27T12:41:08Z,26.564970,-76.997783,6.12,305.9,2,8,1.1
2024-03-27T12:41:13Z,26.565053,-76.997910,6.00,305.9,2,8,1.1
2024-03-27T12:41:23Z,26.565220,-76.998167,6.09,304.8,2,8,1.1
2024-03-27T12:41:28Z,26.565303,-76.998290,5.90,307.1,2,8,1.1
2024-03-27T12:41:33Z,26.565392,-76.998413,6.04,307.9,2,8,1.1
2024-03-27T12:41:38Z,26.565482,-76.998537,6.02,309.0,2,8,1.1
2024-03-27T12:41:43Z,26.565567,-76.998663,6.32,306.4,2,8,1.1
2024-03-27T12:41:48Z,26.565657,-76.998787,6.04,308.1,2,8,1.1
2024-03-27T12:41:58Z,26.565825,-76.999042,6.08,305.9,2,9,0.9
2024-03-27T12:42:03Z,26.565915,-76.999167,6.12,312.9,2,9,0.9
2024-03-27T12:42:08Z,26.566007,-76.999287,6.05,309.2,2,9,0.9
2024-03-27T12:42:13Z,26.566095,-76.999412,6.26,307.8,2,9,0.9
2024-03-27T12:42:18Z,26.566183,-76.999543,6.10,306.9,2,9,0.9
2024-03-27T12:42:23Z,26.566270,-76.999672,6.20,308.1,2,9,0.9
2024-03-27T12:42:28Z,26.566355,-76.999800,6.17,309.8,2,9,0.9
2024-03-27T12:42:33Z,26.566448,-76.999922,5.90,309.8,2,9,0.9
2024-03-27T12:42:38Z,26.566533,-77.000043,6.15,307.2,2,9,0.9
2024-03-27T12:42:43Z,26.566625,-77.000167,6.10,312.4,2,9,0.9
2024-03-27T12:42:48Z,26.566718,-77.000287,5.87,307.4,2,9,0.9
2024-03-27T12:42:53Z,26.566803,-77.000412,6.04,305.9,2,9,0.9
2024-03-27T12:42:58Z,26.566890,-77.000540,6.07,309.2,2,9,0.9
2024-03-27T12:43:03Z,26.566973,-77.000665,6.01,305.3,2,9,0.9
2024-03-27T12:43:13Z,26.567153,-77.000925,6.28,307.7,2,9,0.9
2024-03-27T12:43:18Z,26.567245,-77.001050,6.24,311.2,2,9,0.9
2024-03-27T12:43:23Z,26.567335,-77.001175,6.26,309.7,2,9,0.9
2024-03-27T12:43:28Z,26.567427,-77.001298,6.07,309.6,2,9,0.9
2024-03-27T12:43:33Z,26.567518,-77.001423,6.24,307.8,2,9,0.9
2024-03-27T12:43:38Z,26.567607,-77.001552,6.18,309.2,2,9,0.9
2024-03-27T12:43:43Z,26.567698,-77.001673,6.37,312.4,2,9,0.9
2024-03-27T12:43:48Z,26.567792,-77.001798,6.14,309.9,2,9,0.9
2024-03-27T12:43:53Z,26.567885,-77.001932,6.61,309.3,2,9,0.9
2024-03-27T12:43:58Z,26.567983,-77.002058,6.36,309.6,2,9,0.9
2024-03-27T12:44:03Z,26.568077,-77.002183,6.25,309.3,2,9,0.9
2024-03-27T12:44:08Z,26.568173,-77.002312,6.34,309.7,2,9,0.9
2024-03-27T12:44:13Z,26.568265,-77.002440,6.28,308.5,2,9,0.9
2024-03-27T12:44:18Z,26.568352,-77.002572,6.21,309.4,2,9,0.9
2024-03-27T12:44:28Z,26.568530,-77.002843,6.36,307.1,2,9,0.9
2024-03-27T12:44:33Z,26.568615,-77.002973,6.25,307.6,2,9,0.9
2024-03-27T12:44:38Z,26.568705,-77.003098,6.24,307.6,2,9,0.9
2024-03-27T12:44:43Z,26.568797,-77.003227,6.58,307.8,2,9,0.9
2024-03-27T12:44:48Z,26.568893,-77.003352,6.45,310.6,2,9,0.9
2024-03-27T12:44:53Z,26.568983,-77.003477,6.25,311.1,2,9,0.9
2024-03-27T12:44:58Z,26.569077,-77.003597,6.05,311.7,2,9,0.9
2024-03-27T12:45:08Z,26.569260,-77.003855,6.53,311.1,2,9,0.9
2024-03-27T12:45:13Z,26.569350,-77.003980,6.18,308.7,2,9,0.9
2024-03-27T12:45:18Z,26.569442,-77.004100,6.18,311.7,2,9,0.9
2024-03-27T12:45:23Z,26.569538,-77.004225,6.16,310.2,2,9,0.9
2024-03-27T12:45:28Z,26.569628,-77.004350,6.25,310.1,2,9,0.9
2024-03-27T12:45:33Z,26.569720,-77.004477,6.17,309.2,2,9,0.9
2024-03-27T12:45:38Z,26.569813,-77.004600,6.26,310.4,2,9,0.9
2024-03-27T12:45:48Z,26.570005,-77.004847,6.21,312.0,2,9,0.9
2024-03-27T12:45:53Z,26.570098,-77.004968,6.22,310.0,2,9,0.9
2024-03-27T12:45:58Z,26.570193,-77.005092,6.24,310.2,2,9,0.9
2024-03-27T12:46:03Z,26.570283,-77.005220,6.43,308.2,2,9,0.9
2024-03-27T12:46:08Z,26.570377,-77.005348,6.45,309.5,2,9,0.9
2024-03-27T12:46:13Z,26.570470,-77.005480,6.30,308.4,2,9,0.9
2024-03-27T12:46:18Z,26.570563,-77.005610,6.10,310.2,2,9,0.9
2024-03-27T12:46:28Z,26.570757,-77.005857,6.30,310.8,2,9,0.9
2024-03-27T12:46:33Z,26.570852,-77.005987,6.58,309.6,2,9,0.9
2024-03-27T12:46:38Z,26.570945,-77.006113,6.27,311.2,2,9,0.9
2024-03-27T12:46:43Z,26.571040,-77.006240,6.39,308.7,2,9,0.9
2024-03-27T12:46:48Z,26.571135,-77.006368,6.43,309.6,2,9,0.9
2024-03-27T12:46:53Z,26.571228,-77.006502,6.46,306.8,2,9,0.9
2024-03-27T12:46:58Z,26.571320,-77.006635,6.37,307.4,2,9,0.9
2024-03-27T12:47:03Z,26.571410,-77.006763,6.26,309.8,2,9,0.9
2024-03-27T12:47:08Z,26.571503,-77.006885,6.05,311.0,2,9,0.9
2024-03-27T12:47:13Z,26.571597,-77.007010,6.17,312.1,2,9,0.9
2024-03-27T12:47:18Z,26.571695,-77.007135,6.42,311.7,2,9,0.9
2024-03-27T12:47:23Z,26.571793,-77.007260,6.45,311.9,2,9,0.9
2024-03-27T12:47:28Z,26.571888,-77.007385,6.44,309.4,2,9,0.9
2024-03-27T12:47:33Z,26.571982,-77.007515,6.37,309.0,2,9,0.9
2024-03-27T12:47:43Z,26.572172,-77.007773,6.42,312.1,2,9,0.9
2024-03-27T12:47:48Z,26.572268,-77.007898,6.24,311.2,2,9,0.9
2024-03-27T12:47:53Z,26.572363,-77.008022,6.23,310.3,2,9,0.9
2024-03-27T12:47:58Z,26.572463,-77.008147,6.29,312.6,2,9,0.9
2024-03-27T12:48:03Z,26.572565,-77.008265,6.15,315.9,2,9,0.9
2024-03-27T12:48:08Z,26.572668,-77.008388,6.39,311.9,2,9,0.9
2024-03-27T12:48:13Z,26.572772,-77.008512,6.42,313.9,2,9,0.9
2024-03-27T12:48:18Z,26.572873,-77.008628,6.10,314.1,2,9,0.9
2024-03-27T12:48:23Z,26.572977,-77.008750,6.22,311.5,2,9,0.9
2024-03-27T12:48:28Z,26.573077,-77.008872,6.39,313.3,2,9,0.9
2024-03-27T12:48:33Z,26.573178,-77.008993,6.29,312.3,2,9,0.9
2024-03-27T12:48:38Z,26.573278,-77.009112,6.14,314.6,2,9,0.9
2024-03-27T12:48:43Z,26.573382,-77.009235,6.13,315.6,2,9,0.9
2024-03-27T12:48:48Z,26.573497,-77.009357,6.39,318.6,2,9,0.9
2024-03-27T12:48:58Z,26.573707,-77.009578,6.05,313.3,2,9,0.9
2024-03-27T12:49:03Z,26.573803,-77.009697,6.21,311.9,2,9,0.9
2024-03-27T12:49:08Z,26.573902,-77.009818,6.54,312.9,2,9,0.9
2024-03-27T12:49:13Z,26.574000,-77.009938,6.28,313.4,2,9,0.9
2024-03-27T12:49:18Z,26.574102,-77.010055,6.25,312.7,2,9,0.9
2024-03-27T12:49:23Z,26.574200,-77.010182,6.64,310.2,2,9,0.9
2024-03-27T12:49:28Z,26.574293,-77.010303,6.12,312.1,2,9,0.9
2024-03-27T12:49:33Z,26.574392,-77.010423,6.17,314.2,2,9,0.9
2024-03-27T12:49:38Z,26.574488,-77.010548,6.46,311.8,2,9,0.9
2024-03-27T12:49:43Z,26.574585,-77.010672,6.31,312.2,2,9,0.9
2024-03-27T12:49:48Z,26.574685,-77.010798,6.37,312.2,2,9,0.9
2024-03-27T12:49:53Z,26.574782,-77.010925,6.38,311.7,2,9,0.9
2024-03-27T12:49:58Z,26.574883,-77.011050,6.49,313.1,2,9,0.9
2024-03-27T12:50:03Z,26.574987,-77.011178,6.49,311.7,2,9,0.9
2024-03-27T12:50:13Z,26.575182,-77.011432,6.14,311.6,2,9,0.9
2024-03-27T12:50:18Z,26.575285,-77.011558,6.79,314.3,2,9,0.9
2024-03-27T12:50:23Z,26.575402,-77.011678,6.42,320.6,2,9,0.9
2024-03-27T12:50:28Z,26.575522,-77.011785,6.33,319.6,2,9,0.9
2024-03-27T12:50:33Z,26.575642,-77.011887,6.37,322.9,2,8,1.0
2024-03-27T12:50:38Z,26.575763,-77.011988,6.36,323.2,2,9,0.9
2024-03-27T12:50:43Z,26.575882,-77.012088,6.19,324.5,2,9,0.9
2024-03-27T12:50:48Z,26.576000,-77.012192,6.58,321.4,2,9,0.9
2024-03-27T12:50:53Z,26.576118,-77.012298,6.54,321.5,2,9,0.9
2024-03-27T12:50:58Z,26.576237,-77.012405,6.50,319.4,2,9,0.9
2024-03-27T12:51:03Z,26.576352,-77.012513,6.55,318.4,2,9,0.9
