utc,lat,lon,sog_kn,cog_deg,quality,sats,hdop
2024-03-23T14:50:28Z,26.547683,-77.047993,0.34,247.0,1,8,0.9
2024-03-23T14:50:33Z,26.547683,-77.047998,0.15,55.8,1,8,0.9
2024-03-23T14:50:38Z,26.547687,-77.048005,0.34,269.9,1,8,0.9
2024-03-23T14:50:48Z,26.547693,-77.048012,1.41,290.1,1,8,0.9
2024-03-23T14:50:53Z,26.547705,-77.048040,0.14,200.7,1,8,0.9
2024-03-23T14:50:58Z,26.547697,-77.048053,0.36,306.4,1,8,0.9
2024-03-23T14:51:03Z,26.547732,-77.048090,2.33,294.2,1,8,0.9
2024-03-23T14:51:08Z,26.547737,-77.048150,1.80,255.4,1,8,0.9
2024-03-23T14:51:18Z,26.547693,-77.048223,1.99,225.5,1,8,0.9
2024-03-23T14:51:23Z,26.547663,-77.048263,1.45,225.1,1,8,0.9
2024-03-23T14:51:28Z,26.547627,-77.048298,2.69,239.8,1,8,0.9
2024-03-23T14:51:33Z,26.547595,-77.048362,2.80,239.2,1,8,0.9
2024-03-23T14:51:38Z,26.547572,-77.048420,2.32,240.1,1,8,0.9
2024-03-23T14:51:43Z,26.547550,-77.048463,1.85,235.2,1,8,0.9
2024-03-23T14:51:48Z,26.547525,-77.048512,2.30,240.3,2,8,0.9
2024-03-23T14:51:53Z,26.547497,-77.048553,1.12,259.6,2,8,0.9
2024-03-23T14:51:58Z,26.547483,-77.048582,1.31,251.3,2,8,0.9
2024-03-23T14:52:03Z,26.547465,-77.048613,1.69,233.1,2,7,1.3
2024-03-23T14:52:08Z,26.547440,-77.048662,2.08,242.7,2,7,1.3
2024-03-23T14:52:13Z,26.547422,-77.048708,1.93,232.7,1,8,0.9
2024-03-23T14:52:23Z,26.547395,-77.048817,2.16,242.2,1,8,0.9
2024-03-23T14:52:28Z,26.547372,-77.048865,2.26,247.5,1,8,0.9
2024-03-23T14:52:33Z,26.547352,-77.048917,2.08,232.5,2,8,0.9
2024-03-23T14:52:38Z,26.547317,-77.048948,1.83,233.1,2,8,0.9
2024-03-23T14:52:43Z,26.547295,-77.048995,1.92,241.4,2,8,0.9
2024-03-23T14:52:48Z,26.547273,-77.049048,2.18,242.1,2,8,0.9
2024-03-23T14:52:53Z,26.547248,-77.049102,1.89,240.8,2,8,0.9
2024-03-23T14:52:58Z,26.547232,-77.049143,1.58,257.3,2,9,0.8
2024-03-23T14:53:03Z,26.547212,-77.049190,2.24,244.7,1,9,0.8
2024-03-23T14:53:08Z,26.547188,-77.049248,2.43,249.2,1,9,0.8
2024-03-23T14:53:13Z,26.547167,-77.049312,2.50,246.3,1,9,0.8
2024-03-23T14:53:18Z,26.547138,-77.049372,2.20,239.8,1,9,0.8
2024-03-23T14:53:28Z,26.547092,-77.049490,2.44,243.4,1,9,0.8
2024-03-23T14:53:33Z,26.547068,-77.049550,2.43,243.6,1,9,0.8
2024-03-23T14:53:38Z,26.547047,-77.049613,2.59,256.7,1,9,0.8
2024-03-23T14:53:43Z,26.547025,-77.049678,2.59,246.6,1,9,0.8
2024-03-23T14:53:48Z,26.547000,-77.049742,2.47,240.8,1,9,0.8
2024-03-23T14:53:58Z,26.546952,-77.049877,2.56,252.9,1,9,0.8
2024-03-23T14:54:03Z,26.546932,-77.049940,2.58,255.9,1,8,0.9
2024-03-23T14:54:08Z,26.546913,-77.050005,1.86,250.1,1,9,0.8
2024-03-23T14:54:13Z,26.546895,-77.050068,2.57,252.1,1,9,0.8
2024-03-23T14:54:18Z,26.546878,-77.050133,2.28,256.3,1,9,0.8
2024-03-23T14:54:28Z,26.546843,-77.050270,2.52,255.4,1,9,0.8
2024-03-23T14:54:33Z,26.546830,-77.050335,2.77,261.6,1,9,0.8
2024-03-23T14:54:38Z,26.546813,-77.050403,2.48,252.7,1,9,0.8
2024-03-23T14:54:43Z,26.546797,-77.050467,2.51,255.6,1,9,0.8
2024-03-23T14:54:48Z,26.546782,-77.050530,2.47,256.8,1,9,0.8
2024-03-23T14:54:53Z,26.546765,-77.050598,2.30,255.4,1,9,0.8
2024-03-23T14:54:58Z,26.546750,-77.050663,2.34,260.9,1,9,0.8
2024-03-23T14:55:03Z,26.546735,-77.050727,2.29,256.8,1,9,0.8
2024-03-23T14:55:08Z,26.546720,-77.050790,2.32,255.0,1,9,0.8
2024-03-23T14:55:13Z,26.546703,-77.050852,2.38,257.9,1,9,0.8
2024-03-23T14:55:18Z,26.546687,-77.050915,2.39,253.1,1,9,0.8
2024-03-23T14:55:28Z,26.546657,-77.051038,1.66,253.6,1,9,0.8
2024-03-23T14:55:33Z,26.546637,-77.051085,1.98,247.7,1,9,0.8
2024-03-23T14:55:38Z,26.546617,-77.051137,2.12,252.8,1,9,0.8
2024-03-23T14:55:43Z,26.546602,-77.051193,2.32,249.0,1,9,0.8
2024-03-23T14:55:48Z,26.546587,-77.051245,1.61,244.9,1,9,0.8
2024-03-23T14:55:58Z,26.546558,-77.051342,2.09,271.7,1,9,0.8
2024-03-23T14:56:03Z,26.546557,-77.051402,2.23,263.7,1,9,0.8
2024-03-23T14:56:08Z,26.546540,-77.051460,2.22,248.5,1,9,0.8
2024-03-23T14:56:13Z,26.546525,-77.051518,2.14,253.5,1,9,0.8
2024-03-23T14:56:18Z,26.546510,-77.051575,2.21,255.5,1,9,0.8
2024-03-23T14:56:23Z,26.546495,-77.051630,2.03,257.0,1,9,0.8
2024-03-23T14:56:33Z,26.546480,-77.051682,1.38,296.6,1,9,0.8
2024-03-23T14:56:38Z,26.546518,-77.051707,2.76,335.8,1,9,0.8
2024-03-23T14:56:43Z,26.546572,-77.051732,1.85,353.3,1,8,0.9
2024-03-23T14:56:48Z,26.546632,-77.051750,2.59,341.4,1,8,1.0
2024-03-23T14:56:53Z,26.546685,-77.051773,2.55,346.1,1,9,0.8
2024-03-23T14:56:58Z,26.546735,-77.051808,2.33,323.2,1,9,0.8
2024-03-23T14:57:08Z,26.546822,-77.051882,2.22,329.8,1,7,2.2
2024-03-23T14:57:13Z,26.546855,-77.051915,1.25,299.2,1,7,2.2
2024-03-23T14:57:18Z,26.546867,-77.051937,0.41,257.1,1,8,1.1
2024-03-23T14:57:23Z,26.546877,-77.051925,0.18,114.1,1,8,1.1
2024-03-23T14:57:28Z,26.546868,-77.051937,0.44,189.5,1,8,1.1
2024-03-23T14:57:33Z,26.546873,-77.051925,0.36,284.1,1,8,1.1
2024-03-23T14:57:38Z,26.546890,-77.051910,0.49,356.8,1,8,1.1
2024-03-23T14:57:43Z,26.546895,-77.051897,0.43,51.5,1,7,1.1
2024-03-23T14:57:48Z,26.546897,-77.051883,0.14,63.9,1,7,1.1
2024-03-23T14:57:53Z,26.546902,-77.051875,0.01,151.2,1,7,1.1
2024-03-23T14:57:58Z,26.546902,-77.051872,0.09,358.8,1,8,1.1
2024-03-23T14:58:03Z,26.546895,-77.051878,0.16,335.1,1,8,1.1
2024-03-23T14:58:08Z,26.546887,-77.051883,0.03,37.2,1,8,1.1
2024-03-23T14:58:13Z,26.546893,-77.051878,0.09,57.4,1,7,2.2
2024-03-23T14:58:18Z,26.546882,-77.051885,0.16,174.0,1,8,1.0
2024-03-23T14:58:23Z,26.546875,-77.051902,0.27,183.4,1,7,1.2
2024-03-23T14:58:28Z,26.546882,-77.051902,1.26,355.2,1,8,1.0
2024-03-23T14:58:38Z,26.546910,-77.051908,0.41,351.2,1,8,1.0
2024-03-23T14:58:43Z,26.546910,-77.051912,0.25,112.1,1,9,0.8
2024-03-23T14:58:48Z,26.546908,-77.051913,0.20,261.4,1,9,0.8
2024-03-23T14:58:53Z,26.546907,-77.051918,0.27,148.8,1,8,1.0
2024-03-23T14:58:58Z,26.546907,-77.051922,0.25,48.4,1,9,0.8
2024-03-23T14:59:08Z,26.546898,-77.051937,0.44,221.1,1,9,0.8
2024-03-23T14:59:13Z,26.546885,-77.051960,0.34,230.2,1,9,0.8
2024-03-23T14:59:18Z,26.546883,-77.051965,0.08,110.0,1,8,1.0
2024-03-23T14:59:23Z,26.546888,-77.051962,0.46,169.5,1,8,1.0
2024-03-23T14:59:28Z,26.546893,-77.051960,0.37,49.1,1,9,0.8
2024-03-23T14:59:38Z,26.546892,-77.051963,0.29,5.8,1,8,1.0
2024-03-23T14:59:43Z,26.546905,-77.051943,2.29,55.2,1,9,0.8
2024-03-23T14:59:48Z,26.546925,-77.051900,2.01,42.2,1,9,0.8
2024-03-23T14:59:53Z,26.546973,-77.051872,2.21,28.6,1,9,0.8
2024-03-23T14:59:58Z,26.547035,-77.051843,2.24,20.6,1,8,1.0
2024-03-23T15:00:08Z,26.547062,-77.051763,0.12,12.2,1,8,1.0
2024-03-23T15:00:13Z,26.547057,-77.051745,0.17,92.8,1,7,1.2
2024-03-23T15:00:18Z,26.547042,-77.051725,0.22,209.9,1,7,1.2
2024-03-23T15:00:23Z,26.547030,-77.051717,0.96,2.3,1,7,1.2
2024-03-23T15:00:33Z,26.547067,-77.051708,0.80,344.7,1,7,1.2
2024-03-23T15:00:38Z,26.547077,-77.051715,0.43,161.7,1,7,1.2
2024-03-23T15:00:43Z,26.547057,-77.051712,0.20,313.5,1,7,1.2
2024-03-23T15:00:48Z,26.547050,-77.051710,0.38,82.5,1,7,1.2
2024-03-23T15:00:53Z,26.547028,-77.051705,0.15,46.4,1,6,1.3
2024-03-23T15:00:58Z,26.546995,-77.051710,1.33,171.3,1,7,1.2
2024-03-23T15:01:03Z,26.546965,-77.051698,1.41,172.2,1,7,1.2
2024-03-23T15:01:08Z,26.546972,-77.051692,0.42,156.8,1,7,1.2
2024-03-23T15:01:13Z,26.546972,-77.051685,0.36,13.8,1,7,1.2
2024-03-23T15:01:18Z,26.546998,-77.051690,0.19,316.6,1,7,1.2
2024-03-23T15:01:28Z,26.547023,-77.051703,0.09,38.2,1,7,1.2
2024-03-23T15:01:33Z,26.547027,-77.051708,0.25,10.6,1,7,1.2
2024-03-23T15:01:38Z,26.547042,-77.051712,0.14,141.3,1,7,1.2
2024-03-23T15:01:43Z,26.547045,-77.051712,0.40,159.6,1,7,1.2
2024-03-23T15:01:53Z,26.547083,-77.051712,0.30,14.6,1,7,1.2
2024-03-23T15:01:58Z,26.547078,-77.051708,0.10,53.2,1,7,1.2
2024-03-23T15:02:03Z,26.547083,-77.051705,0.17,137.7,1,7,1.2
2024-03-23T15:02:08Z,26.547085,-77.051703,0.84,359.2,1,7,1.2
2024-03-23T15:02:13Z,26.547080,-77.051702,0.12,118.9,1,7,1.2
2024-03-23T15:02:18Z,26.547073,-77.051702,0.23,8.3,1,7,1.2
2024-03-23T15:02:23Z,26.547070,-77.051700,0.10,13.4,1,7,1.2
2024-03-23T15:02:28Z,26.547068,-77.051700,0.41,359.1,1,7,1.2
2024-03-23T15:02:33Z,26.547060,-77.051697,0.89,160.4,1,7,1.2
2024-03-23T15:02:38Z,26.547057,-77.051702,0.04,77.7,1,7,1.2
2024-03-23T15:02:48Z,26.547052,-77.051710,0.21,10.6,1,7,1.2
2024-03-23T15:02:53Z,26.547048,-77.051715,0.06,325.6,1,7,1.2
2024-03-23T15:02:58Z,26.547045,-77.051715,0.13,38.6,1,8,1.0
2024-03-23T15:03:03Z,26.547040,-77.051713,0.15,157.3,1,7,1.2
2024-03-23T15:03:13Z,26.547052,-77.051723,0.09,128.1,1,7,1.2
2024-03-23T15:03:18Z,26.547010,-77.051717,0.29,21.9,1,7,1.2
2024-03-23T15:03:23Z,26.547027,-77.051720,0.39,345.4,1,7,1.2
2024-03-23T15:03:28Z,26.547035,-77.051720,0.87,169.2,1,7,1.2
2024-03-23T15:03:38Z,26.547005,-77.051715,0.20,351.2,1,7,1.2
2024-03-23T15:03:43Z,26.547040,-77.051718,0.31,0.0,1,7,1.2
2024-03-23T15:03:48Z,26.547023,-77.051718,0.27,146.6,1,7,1.2
2024-03-23T15:03:53Z,26.547033,-77.051720,0.17,5.8,1,7,1.2
2024-03-23T15:04:03Z,26.547087,-77.051730,0.23,179.3,1,7,1.2
2024-03-23T15:04:08Z,26.547085,-77.051730,0.35,7.5,1,7,1.2
2024-03-23T15:04:13Z,26.547122,-77.051735,0.16,87.4,1,7,1.2
2024-03-23T15:04:18Z,26.547135,-77.051738,0.32,179.3,1,7,1.2
2024-03-23T15:04:23Z,26.547108,-77.051735,0.13,115.5,1,7,1.2
2024-03-23T15:04:28Z,26.547118,-77.051737,0.15,352.5,1,7,1.2
2024-03-23T15:04:33Z,26.547080,-77.051725,0.60,167.1,1,7,1.2
2024-03-23T15:04:38Z,26.547063,-77.051718,0.18,7.3,1,8,1.0
2024-03-23T15:04:43Z,26.547067,-77.051712,0.37,12.0,1,8,1.0
2024-03-23T15:04:48Z,26.547062,-77.051707,0.77,169.7,1,8,1.0
2024-03-23T15:04:58Z,26.547038,-77.051690,0.24,15.5,1,8,1.0
2024-03-23T15:05:03Z,26.547042,-77.051688,1.07,358.7,1,8,1.0
2024-03-23T15:05:08Z,26.547038,-77.051692,0.02,212.9,1,7,1.2
2024-03-23T15:05:13Z,26.547040,-77.051698,0.72,353.2,1,7,1.2
2024-03-23T15:05:18Z,26.547050,-77.051702,0.38,6.2,1,7,1.2
2024-03-23T15:05:23Z,26.547065,-77.051708,0.36,346.6,1,7,1.2
2024-03-23T15:05:28Z,26.547043,-77.051708,0.16,198.5,1,7,1.2
2024-03-23T15:05:33Z,26.547007,-77.051700,0.21,129.1,1,7,1.2
2024-03-23T15:05:38Z,26.547022,-77.051702,0.76,354.5,1,7,1.2
2024-03-23T15:05:43Z,26.546985,-77.051700,0.09,79.5,1,7,1.2
2024-03-23T15:05:53Z,26.547002,-77.051712,0.37,183.1,1,7,1.2
2024-03-23T15:05:58Z,26.546988,-77.051710,0.17,320.3,1,7,1.2
2024-03-23T15:06:03Z,26.546983,-77.051712,0.73,172.3,1,7,1.2
2024-03-23T15:06:08Z,26.546963,-77.051707,0.29,138.6,1,7,1.2
2024-03-23T15:06:13Z,26.546997,-77.051708,1.20,355.2,1,6,1.3
2024-03-23T15:06:18Z,26.547025,-77.051713,0.86,356.8,1,6,1.3
2024-03-23T15:06:23Z,26.547010,-77.051707,0.29,54.8,1,6,1.3
2024-03-23T15:06:28Z,26.546995,-77.051693,0.76,356.6,1,7,1.2
2024-03-23T15:06:33Z,26.547023,-77.051697,0.35,166.2,1,7,1.2
2024-03-23T15:06:38Z,26.547047,-77.051702,0.36,174.3,1,7,1.2
2024-03-23T15:06:43Z,26.547015,-77.051695,0.41,358.0,1,6,1.3
2024-03-23T15:06:48Z,26.547048,-77.051692,0.12,112.0,1,6,1.3
2024-03-23T15:06:53Z,26.547082,-77.051695,0.16,7.0,1,7,1.2
2024-03-23T15:06:58Z,26.547083,-77.051693,0.60,353.2,1,7,1.2
2024-03-23T15:07:03Z,26.547112,-77.051693,0.78,20.6,1,7,1.2
2024-03-23T15:07:13Z,26.547180,-77.051715,0.48,162.2,1,7,1.2
2024-03-23T15:07:18Z,26.547132,-77.051717,0.78,191.1,1,6,1.3
2024-03-23T15:07:23Z,26.547163,-77.051723,0.89,352.7,1,6,1.3
2024-03-23T15:07:28Z,26.547185,-77.051718,0.55,172.0,1,6,1.3
2024-03-23T15:07:38Z,26.547112,-77.051720,0.47,191.9,1,6,1.3
2024-03-23T15:07:43Z,26.547082,-77.051718,1.11,170.1,1,6,1.3
2024-03-23T15:07:48Z,26.547023,-77.051708,0.81,182.0,1,7,1.3
2024-03-23T15:07:53Z,26.547038,-77.051715,0.74,177.9,1,7,1.3
2024-03-23T15:07:58Z,26.547037,-77.051722,0.16,208.5,1,7,1.3
2024-03-23T15:08:03Z,26.547025,-77.051723,0.56,357.2,1,7,1.3
2024-03-23T15:08:08Z,26.547013,-77.051727,0.72,166.7,1,7,1.3
2024-03-23T15:08:13Z,26.546978,-77.051733,1.33,173.3,1,7,1.3
2024-03-23T15:08:18Z,26.546968,-77.051740,0.39,312.0,1,7,1.3
2024-03-23T15:08:23Z,26.546985,-77.051747,0.36,219.1,1,7,1.3
2024-03-23T15:08:33Z,26.546987,-77.051737,0.63,5.2,1,8,1.0
2024-03-23T15:08:38Z,26.547038,-77.051733,0.47,5.7,1,7,1.3
2024-03-23T15:08:43Z,26.547055,-77.051717,0.70,19.9,1,7,1.3
2024-03-23T15:08:48Z,26.547025,-77.051718,0.49,220.3,1,7,1.3
2024-03-23T15:08:58Z,26.547030,-77.051723,0.22,246.2,1,7,1.3
2024-03-23T15:09:03Z,26.547035,-77.051725,0.18,204.5,1,7,1.3
2024-03-23T15:09:08Z,26.547047,-77.051730,0.82,19.0,1,7,1.3
2024-03-23T15:09:13Z,26.547060,-77.051725,1.13,22.4,1,7,1.3
2024-03-23T15:09:23Z,26.547065,-77.051702,0.29,17.0,1,7,1.3
2024-03-23T15:09:28Z,26.547047,-77.051703,0.47,174.9,1,7,1.3
2024-03-23T15:09:33Z,26.547032,-77.051702,0.11,101.3,1,7,1.3
2024-03-23T15:09:38Z,26.547028,-77.051700,0.43,161.3,1,7,1.3
2024-03-23T15:09:43Z,26.547023,-77.051698,0.35,162.6,1,7,1.3
2024-03-23T15:09:48Z,26.547015,-77.051700,0.40,168.6,1,7,1.3
2024-03-23T15:09:53Z,26.547017,-77.051698,0.09,107.3,1,7,1.3
2024-03-23T15:09:58Z,26.547008,-77.051698,0.07,136.8,1,7,1.3
2024-03-23T15:10:03Z,26.547008,-77.051698,0.07,55.7,1,8,1.0
2024-03-23T15:10:08Z,26.547003,-77.051700,0.14,18.8,1,7,1.3
2024-03-23T15:10:18Z,26.547007,-77.051700,0.30,11.3,1,7,1.3
2024-03-23T15:10:23Z,26.547008,-77.051698,0.20,22.3,1,7,1.3
2024-03-23T15:10:28Z,26.547012,-77.051698,0.53,6.9,1,7,1.3
2024-03-23T15:10:33Z,26.547018,-77.051698,0.27,20.7,1,7,1.3
2024-03-23T15:10:38Z,26.547018,-77.051700,0.52,6.6,1,7,1.3
2024-03-23T15:10:48Z,26.547033,-77.051695,0.38,15.2,1,7,1.3
2024-03-23T15:10:53Z,26.547043,-77.051692,0.09,61.0,1,7,1.3
2024-03-23T15:10:58Z,26.547040,-77.051693,0.15,135.0,1,7,1.3
2024-03-23T15:11:03Z,26.547017,-77.051702,0.04,137.8,1,7,1.3
2024-03-23T15:11:08Z,26.547017,-77.051702,0.32,12.2,1,7,1.3
2024-03-23T15:11:18Z,26.547020,-77.051698,0.10,109.2,1,7,1.3
2024-03-23T15:11:23Z,26.547023,-77.051697,0.10,62.1,1,7,1.3
2024-03-23T15:11:28Z,26.547035,-77.051693,0.31,165.4,1,8,1.0
2024-03-23T15:11:33Z,26.547028,-77.051697,0.19,4.6,1,8,1.0
2024-03-23T15:11:38Z,26.547017,-77.051702,0.24,350.9,1,8,1.0
2024-03-23T15:11:48Z,26.547032,-77.051695,0.39,14.6,1,7,1.3
2024-03-23T15:11:53Z,26.547047,-77.051690,0.41,163.9,1,7,1.3
2024-03-23T15:11:58Z,26.547047,-77.051685,0.68,182.7,1,8,1.0
2024-03-23T15:12:03Z,26.547052,-77.051682,0.59,16.1,1,8,1.0
2024-03-23T15:12:08Z,26.547055,-77.051682,0.37,168.9,1,8,1.0
2024-03-23T15:12:18Z,26.547043,-77.051688,0.17,101.2,1,8,1.0
2024-03-23T15:12:23Z,26.547050,-77.051697,0.07,144.0,1,8,1.0
2024-03-23T15:12:28Z,26.547003,-77.051697,1.10,192.4,1,8,1.0
2024-03-23T15:12:33Z,26.546983,-77.051695,0.97,15.3,1,8,1.0
2024-03-23T15:12:38Z,26.546990,-77.051693,0.68,195.9,1,8,1.0
2024-03-23T15:12:48Z,26.547008,-77.051693,0.40,342.6,1,7,1.3
2024-03-23T15:12:53Z,26.547062,-77.051695,0.43,25.0,1,8,1.0
2024-03-23T15:12:58Z,26.547012,-77.051693,0.87,19.9,1,8,1.0
2024-03-23T15:13:03Z,26.547025,-77.051692,0.60,0.1,1,8,1.0
2024-03-23T15:13:08Z,26.547033,-77.051693,0.51,212.1,1,8,1.0
2024-03-23T15:13:13Z,26.547032,-77.051693,0.09,183.9,1,8,1.0
2024-03-23T15:13:18Z,26.547005,-77.051700,0.13,251.9,1,8,1.0
2024-03-23T15:13:23Z,26.547010,-77.051695,0.47,187.3,1,8,1.0
2024-03-23T15:13:28Z,26.547030,-77.051697,0.30,140.1,1,8,1.0
2024-03-23T15:13:33Z,26.547007,-77.051695,0.48,13.5,1,8,1.0
2024-03-23T15:13:38Z,26.547002,-77.051697,0.30,29.9,1,8,1.0
2024-03-23T15:13:48Z,26.547020,-77.051698,0.45,8.3,1,8,1.0
2024-03-23T15:13:53Z,26.546995,-77.051705,0.44,179.1,1,8,1.0
2024-03-23T15:13:58Z,26.547022,-77.051705,0.43,34.4,1,8,1.0
2024-03-23T15:14:03Z,26.547025,-77.051703,0.28,52.6,1,8,1.0
2024-03-23T15:14:08Z,26.547045,-77.051703,0.15,44.8,1,8,1.0
2024-03-23T15:14:13Z,26.547052,-77.051708,0.11,68.9,1,8,1.0
2024-03-23T15:14:18Z,26.547053,-77.051702,0.63,35.1,1,8,1.0
2024-03-23T15:14:23Z,26.547112,-77.051700,0.15,356.7,1,8,1.0
2024-03-23T15:14:28Z,26.547087,-77.051702,0.14,185.4,1,8,1.0
2024-03-23T15:14:33Z,26.547108,-77.051705,0.13,187.6,1,8,1.1
2024-03-23T15:14:38Z,26.547090,-77.051705,0.40,158.3,1,8,1.1
2024-03-23T15:14:43Z,26.547052,-77.051707,1.25,5.2,1,8,1.1
2024-03-23T15:14:48Z,26.547078,-77.051707,0.82,25.7,1,8,1.1
2024-03-23T15:14:53Z,26.547083,-77.051712,0.15,108.6,1,8,1.1
2024-03-23T15:14:58Z,26.547050,-77.051718,0.23,107.4,1,8,1.1
2024-03-23T15:15:03Z,26.547038,-77.051718,0.30,159.2,1,8,1.1
2024-03-23T15:15:08Z,26.547025,-77.051722,0.37,19.8,1,8,1.1
2024-03-23T15:15:18Z,26.547055,-77.051718,0.10,130.9,1,7,1.3
2024-03-23T15:15:23Z,26.547053,-77.051708,0.15,24.6,1,7,1.3
2024-03-23T15:15:28Z,26.547057,-77.051707,0.53,4.8,1,7,1.3
2024-03-23T15:15:33Z,26.547060,-77.051705,0.24,45.1,1,7,1.3
2024-03-23T15:15:38Z,26.547062,-77.051708,0.61,15.4,1,8,1.1
2024-03-23T15:15:48Z,26.547060,-77.051722,0.14,328.8,1,8,1.1
2024-03-23T15:15:53Z,26.547057,-77.051728,0.23,173.6,1,7,1.3
2024-03-23T15:15:58Z,26.547070,-77.051730,0.55,14.2,1,8,1.1
2024-03-23T15:16:03Z,26.547092,-77.051728,0.74,9.1,1,8,1.1
2024-03-23T15:16:08Z,26.547115,-77.051728,0.87,7.6,1,8,1.1
2024-03-23T15:16:18Z,26.547117,-77.051742,0.85,184.5,1,8,1.1
2024-03-23T15:16:23Z,26.547120,-77.051742,0.09,30.4,1,7,1.3
2024-03-23T15:16:28Z,26.547125,-77.051740,0.46,180.1,1,8,1.1
2024-03-23T15:16:33Z,26.547132,-77.051738,0.18,15.5,1,7,1.3
2024-03-23T15:16:38Z,26.547135,-77.051737,0.05,101.5,1,7,1.3
2024-03-23T15:16:43Z,26.547137,-77.051737,0.19,29.8,1,7,1.3
