utc,lat,lon,sog_kn,cog_deg,quality,sats,hdop
2024-03-28T11:20:05Z,26.548993,-77.053657,0.11,332.8,1,7,1.4
2024-03-28T11:20:10Z,26.548995,-77.053657,0.09,319.5,1,7,1.4
2024-03-28T11:20:15Z,26.548997,-77.053658,0.25,322.4,1,7,1.4
2024-03-28T11:20:20Z,26.549000,-77.053658,0.13,340.4,1,7,1.4
2024-03-28T11:20:30Z,26.549002,-77.053655,0.13,330.0,1,7,1.4
2024-03-28T11:20:35Z,26.549002,-77.053653,0.10,8.6,1,7,1.4
2024-03-28T11:20:40Z,26.549000,-77.053655,0.19,347.9,1,7,1.4
2024-03-28T11:20:45Z,26.549002,-77.053653,0.17,338.5,1,7,1.4
2024-03-28T11:20:55Z,26.549005,-77.053645,0.05,288.1,1,7,1.4
2024-03-28T11:21:00Z,26.549002,-77.053645,0.03,1.0,1,7,1.4
2024-03-28T11:21:05Z,26.548998,-77.053645,0.10,269.1,1,7,1.4
2024-03-28T11:21:10Z,26.548998,-77.053648,0.18,309.7,1,7,1.4
2024-03-28T11:21:20Z,26.548997,-77.053655,0.07,297.1,1,7,1.4
2024-03-28T11:21:25Z,26.548993,-77.053652,0.03,245.3,1,7,1.4
2024-03-28T11:21:30Z,26.548992,-77.053650,0.24,103.5,1,7,1.4
2024-03-28T11:21:35Z,26.548992,-77.053653,0.11,21.0,1,7,1.4
2024-03-28T11:21:45Z,26.548997,-77.053658,0.28,341.9,1,7,1.4
2024-03-28T11:21:50Z,26.549005,-77.053670,0.27,338.7,1,7,1.4
2024-03-28T11:21:55Z,26.549008,-77.053675,0.18,345.9,1,7,1.4
2024-03-28T11:22:00Z,26.549012,-77.053675,0.19,332.2,1,6,2.2
2024-03-28T11:22:10Z,26.548988,-77.053623,0.23,30.2,1,7,1.4
2024-03-28T11:22:15Z,26.548985,-77.053613,0.32,109.8,1,7,1.4
2024-03-28T11:22:20Z,26.548988,-77.053612,0.36,104.7,1,7,1.4
2024-03-28T11:22:25Z,26.548977,-77.053603,0.19,103.5,1,7,1.4
2024-03-28T11:22:35Z,26.548978,-77.053590,0.25,6.0,1,7,1.4
2024-03-28T11:22:40Z,26.548980,-77.053583,0.21,98.2,1,7,1.4
2024-03-28T11:22:45Z,26.548982,-77.053580,0.30,103.4,1,7,1.4
2024-03-28T11:22:50Z,26.548982,-77.053585,0.34,298.5,1,7,1.4
2024-03-28T11:22:55Z,26.548982,-77.053593,0.10,304.8,1,7,1.4
2024-03-28T11:23:00Z,26.548983,-77.053597,0.10,299.4,1,7,1.4
2024-03-28T11:23:05Z,26.548982,-77.053600,0.11,278.5,1,7,1.4
2024-03-28T11:23:10Z,26.548980,-77.053603,0.08,255.8,1,7,1.4
2024-03-28T11:23:15Z,26.548978,-77.053603,0.07,255.9,1,7,1.4
2024-03-28T11:23:25Z,26.548973,-77.053605,0.17,263.9,1,7,1.4
2024-03-28T11:23:30Z,26.548970,-77.053608,0.22,273.5,1,7,1.4
2024-03-28T11:23:35Z,26.548968,-77.053607,0.14,276.5,1,7,1.4
2024-03-28T11:23:40Z,26.548972,-77.053607,0.11,306.1,1,7,1.4
2024-03-28T11:23:50Z,26.548970,-77.053605,0.14,319.9,1,7,1.4
2024-03-28T11:23:55Z,26.548970,-77.053603,0.17,332.4,1,7,1.4
2024-03-28T11:24:00Z,26.548972,-77.053603,0.13,320.6,1,7,1.4
2024-03-28T11:24:05Z,26.548973,-77.053602,0.16,337.1,1,7,1.4
2024-03-28T11:24:15Z,26.548975,-77.053600,0.19,352.8,1,7,1.4
2024-03-28T11:24:20Z,26.548978,-77.053598,0.27,3.0,1,7,1.4
2024-03-28T11:24:25Z,26.548982,-77.053595,0.20,8.3,1,7,1.4
2024-03-28T11:24:30Z,26.548985,-77.053597,0.10,24.4,1,8,1.2
2024-03-28T11:24:40Z,26.548987,-77.053598,0.21,87.0,1,8,1.2
2024-03-28T11:24:45Z,26.548985,-77.053595,0.15,351.4,1,8,1.2
2024-03-28T11:24:50Z,26.548983,-77.053592,0.18,58.2,1,7,1.4
2024-03-28T11:24:55Z,26.548982,-77.053583,0.46,95.1,1,8,1.2
2024-03-28T11:25:00Z,26.548978,-77.053577,0.17,96.4,1,7,1.4
2024-03-28T11:25:10Z,26.548978,-77.053572,0.15,64.1,1,8,1.2
2024-03-28T11:25:15Z,26.548978,-77.053560,0.20,95.7,1,8,1.2
2024-03-28T11:25:20Z,26.548980,-77.053560,0.22,351.6,1,8,1.2
2024-03-28T11:25:25Z,26.548985,-77.053567,0.10,11.5,1,8,1.2
2024-03-28T11:25:30Z,26.548987,-77.053568,0.10,323.2,1,8,1.2
2024-03-28T11:25:35Z,26.548987,-77.053570,0.06,278.4,1,8,1.2
2024-03-28T11:25:40Z,26.548983,-77.053572,0.21,258.0,1,8,1.2
2024-03-28T11:25:45Z,26.548978,-77.053563,0.11,212.9,1,8,1.2
2024-03-28T11:25:50Z,26.548975,-77.053558,0.15,263.2,2,8,1.2
2024-03-28T11:25:55Z,26.548972,-77.053555,0.09,207.8,2,8,1.2
2024-03-28T11:26:00Z,26.548965,-77.053548,0.23,347.6,2,8,1.2
2024-03-28T11:26:10Z,26.548960,-77.053545,0.05,324.4,2,8,1.2
2024-03-28T11:26:15Z,26.548970,-77.053548,0.33,348.8,2,7,1.4
2024-03-28T11:26:20Z,26.548978,-77.053550,0.55,343.7,2,8,1.2
2024-03-28T11:26:25Z,26.548982,-77.053550,0.17,10.5,2,8,1.2
2024-03-28T11:26:30Z,26.548983,-77.053548,0.09,100.0,2,8,1.2
2024-03-28T11:26:40Z,26.548997,-77.053573,1.37,302.7,2,8,1.2
2024-03-28T11:26:45Z,26.549018,-77.053630,2.28,297.5,6,0,50.0
2024-03-28T11:26:50Z,26.549043,-77.053682,2.28,297.5,6,0,50.0
2024-03-28T11:26:55Z,26.548998,-77.053555,0.19,279.3,1,8,1.2
2024-03-28T11:27:00Z,26.548998,-77.053570,0.74,341.3,1,8,1.2
2024-03-28T11:27:05Z,26.549007,-77.053565,0.57,350.9,2,8,1.2
2024-03-28T11:27:10Z,26.549010,-77.053577,0.37,258.4,2,8,1.2
2024-03-28T11:27:15Z,26.548995,-77.053583,0.24,102.0,2,8,1.2
2024-03-28T11:27:20Z,26.548998,-77.053590,1.57,42.6,2,8,1.2
2024-03-28T11:27:25Z,26.549007,-77.053590,0.68,291.0,2,8,1.2
2024-03-28T11:27:30Z,26.549008,-77.053610,0.69,277.3,2,8,1.2
2024-03-28T11:27:40Z,26.549018,-77.053602,0.22,356.8,1,8,1.2
2024-03-28T11:27:45Z,26.549023,-77.053603,0.27,2.2,2,8,1.2
2024-03-28T11:27:50Z,26.549020,-77.053608,0.16,279.4,2,8,1.2
2024-03-28T11:27:55Z,26.549018,-77.053613,0.45,294.4,2,8,1.2
2024-03-28T11:28:00Z,26.549012,-77.053625,0.46,290.7,2,8,1.2
2024-03-28T11:28:10Z,26.549010,-77.053627,0.45,224.6,2,8,1.2
2024-03-28T11:28:15Z,26.549007,-77.053630,0.17,226.2,2,8,1.2
2024-03-28T11:28:20Z,26.549005,-77.053630,0.29,244.5,2,8,1.2
2024-03-28T11:28:25Z,26.549010,-77.053637,0.43,308.7,2,8,1.2
2024-03-28T11:28:30Z,26.549022,-77.053633,0.55,342.1,2,8,1.2
2024-03-28T11:28:35Z,26.549028,-77.053627,0.10,248.2,2,8,1.2
2024-03-28T11:28:40Z,26.549030,-77.053628,0.13,340.1,2,8,1.2
2024-03-28T11:28:45Z,26.549018,-77.053643,0.10,185.2,2,8,1.2
2024-03-28T11:28:50Z,26.549022,-77.053640,0.18,333.2,2,8,1.2
2024-03-28T11:28:55Z,26.549000,-77.053647,1.41,167.4,2,8,1.2
2024-03-28T11:29:00Z,26.548987,-77.053623,0.49,66.8,1,8,1.2
2024-03-28T11:29:05Z,26.548983,-77.053623,0.16,71.1,2,8,1.2
2024-03-28T11:29:10Z,26.548980,-77.053617,0.18,67.6,2,8,1.2
2024-03-28T11:29:15Z,26.548977,-77.053613,0.11,6.9,2,8,1.2
2024-03-28T11:29:20Z,26.548978,-77.053607,0.09,46.9,2,8,1.2
2024-03-28T11:29:25Z,26.548975,-77.053598,0.16,316.5,2,8,1.2
2024-03-28T11:29:30Z,26.548972,-77.053595,0.06,23.8,2,8,1.2
2024-03-28T11:29:40Z,26.548958,-77.053582,0.13,99.2,2,8,1.2
2024-03-28T11:29:45Z,26.548965,-77.053583,0.16,303.0,2,8,1.2
2024-03-28T11:29:50Z,26.548967,-77.053587,0.28,319.6,2,8,1.2
2024-03-28T11:29:55Z,26.548962,-77.053590,0.21,344.1,2,8,1.2
2024-03-28T11:30:00Z,26.548965,-77.053597,0.25,179.1,2,8,1.2
2024-03-28T11:30:10Z,26.548960,-77.053602,0.17,234.5,2,8,1.2
2024-03-28T11:30:15Z,26.548953,-77.053598,0.30,219.8,2,8,1.2
2024-03-28T11:30:20Z,26.548945,-77.053600,0.13,247.7,2,8,1.2
2024-03-28T11:30:25Z,26.548942,-77.053600,0.00,163.1,2,8,1.2
2024-03-28T11:30:30Z,26.548937,-77.053600,0.29,182.6,2,8,1.2
2024-03-28T11:30:35Z,26.548935,-77.053607,0.04,305.6,2,8,1.2
2024-03-28T11:30:40Z,26.548957,-77.053617,0.26,16.6,2,8,1.2
2024-03-28T11:30:45Z,26.548968,-77.053622,0.17,325.0,2,8,1.2
2024-03-28T11:30:50Z,26.548972,-77.053622,0.14,40.8,2,8,1.2
2024-03-28T11:30:55Z,26.548977,-77.053617,0.06,343.8,2,8,1.2
2024-03-28T11:31:00Z,26.548982,-77.053612,0.05,147.6,2,8,1.2
2024-03-28T11:31:10Z,26.548977,-77.053613,0.05,248.9,2,8,1.2
2024-03-28T11:31:15Z,26.548973,-77.053613,0.06,237.2,2,8,1.2
2024-03-28T11:31:20Z,26.548975,-77.053615,0.05,323.1,2,8,1.2
2024-03-28T11:31:25Z,26.548975,-77.053615,0.04,92.8,2,8,1.2
2024-03-28T11:31:30Z,26.548977,-77.053613,0.04,260.9,2,8,1.2
2024-03-28T11:31:40Z,26.548975,-77.053613,0.08,208.6,2,8,1.2
2024-03-28T11:31:45Z,26.548973,-77.053615,0.13,244.3,2,8,1.2
2024-03-28T11:31:50Z,26.548972,-77.053617,0.16,247.1,2,8,1.2
2024-03-28T11:31:55Z,26.548970,-77.053620,0.17,261.8,2,8,1.2
2024-03-28T11:32:00Z,26.548968,-77.053623,0.13,275.6,2,8,1.2
2024-03-28T11:32:10Z,26.548967,-77.053623,0.04,236.8,2,8,1.2
2024-03-28T11:32:15Z,26.548965,-77.053622,0.03,318.3,2,8,1.2
2024-03-28T11:32:20Z,26.548965,-77.053622,0.12,350.8,2,8,1.2
2024-03-28T11:32:25Z,26.548968,-77.053620,0.19,4.6,2,8,1.2
2024-03-28T11:32:30Z,26.548970,-77.053620,0.26,330.2,2,8,1.2
2024-03-28T11:32:40Z,26.548972,-77.053620,0.15,208.8,2,8,1.2
2024-03-28T11:32:45Z,26.548968,-77.053623,0.14,179.5,2,8,1.2
2024-03-28T11:32:50Z,26.548965,-77.053627,0.19,222.2,2,8,1.2
2024-03-28T11:32:55Z,26.548962,-77.053630,0.09,242.6,2,8,1.2
2024-03-28T11:33:00Z,26.548962,-77.053630,0.06,242.3,2,8,1.2
2024-03-28T11:33:10Z,26.548965,-77.053635,0.14,325.1,2,8,1.2
2024-03-28T11:33:15Z,26.548965,-77.053633,0.04,153.5,2,8,1.2
2024-03-28T11:33:20Z,26.548963,-77.053632,0.13,97.8,2,8,1.2
2024-03-28T11:33:25Z,26.548963,-77.053630,0.02,218.9,2,8,1.2
2024-03-28T11:33:30Z,26.548962,-77.053628,0.03,238.3,2,7,1.3
2024-03-28T11:33:40Z,26.548963,-77.053627,0.07,134.7,2,8,1.2
2024-03-28T11:33:45Z,26.548965,-77.053627,0.11,338.3,2,8,1.2
2024-03-28T11:33:50Z,26.548970,-77.053625,0.06,336.0,2,8,1.2
2024-03-28T11:33:55Z,26.548968,-77.053625,0.18,193.5,2,7,1.3
2024-03-28T11:34:00Z,26.548965,-77.053623,0.11,173.3,2,8,1.2
2024-03-28T11:34:10Z,26.548958,-77.053627,0.18,90.2,2,8,1.2
2024-03-28T11:34:15Z,26.548965,-77.053617,0.37,44.4,2,8,1.2
2024-03-28T11:34:20Z,26.548967,-77.053612,0.26,148.7,2,8,1.2
2024-03-28T11:34:25Z,26.548963,-77.053607,0.06,212.4,2,8,1.2
2024-03-28T11:34:30Z,26.548965,-77.053605,0.05,325.5,2,8,1.2
2024-03-28T11:34:40Z,26.548972,-77.053605,0.25,343.7,2,8,1.2
2024-03-28T11:34:45Z,26.548975,-77.053608,0.12,200.6,2,7,1.3
2024-03-28T11:34:50Z,26.548973,-77.053610,0.27,192.4,2,8,1.2
2024-03-28T11:34:55Z,26.548973,-77.053612,0.18,222.6,2,8,1.2
2024-03-28T11:35:00Z,26.548970,-77.053613,0.14,206.8,2,8,1.2
2024-03-28T11:35:05Z,26.548968,-77.053615,0.13,274.9,2,8,1.2
2024-03-28T11:35:10Z,26.548968,-77.053617,0.11,316.4,2,7,1.3
2024-03-28T11:35:15Z,26.548968,-77.053617,0.07,326.6,2,8,1.2
2024-03-28T11:35:20Z,26.548970,-77.053617,0.26,348.5,2,8,1.2
2024-03-28T11:35:25Z,26.548972,-77.053615,0.13,54.2,2,8,1.2
2024-03-28T11:35:35Z,26.548975,-77.053605,0.24,101.4,2,8,1.2
2024-03-28T11:35:40Z,26.548977,-77.053602,0.07,98.4,2,8,1.2
2024-03-28T11:35:45Z,26.548978,-77.053603,0.10,148.0,2,8,1.2
2024-03-28T11:35:50Z,26.548980,-77.053602,0.12,138.4,2,8,1.2
2024-03-28T11:36:00Z,26.548980,-77.053595,0.12,351.8,2,8,1.2
2024-03-28T11:36:05Z,26.548982,-77.053593,0.15,355.8,2,8,1.2
2024-03-28T11:36:10Z,26.548982,-77.053590,0.03,66.7,2,8,1.2
2024-03-28T11:36:15Z,26.548983,-77.053590,0.05,293.4,2,8,1.2
2024-03-28T11:36:20Z,26.548982,-77.053592,0.11,226.9,2,8,1.2
2024-03-28T11:36:25Z,26.548983,-77.053595,0.22,294.6,2,8,1.2
2024-03-28T11:36:30Z,26.548977,-77.053595,0.16,288.8,2,8,1.2
2024-03-28T11:36:35Z,26.548973,-77.053595,0.34,177.2,2,8,1.2
2024-03-28T11:36:40Z,26.548970,-77.053597,0.16,181.9,2,8,1.2
2024-03-28T11:36:45Z,26.548972,-77.053600,0.14,246.3,2,8,1.2
2024-03-28T11:36:55Z,26.548975,-77.053610,0.13,250.1,2,8,1.2
2024-03-28T11:37:00Z,26.548975,-77.053612,0.13,272.1,2,8,1.2
2024-03-28T11:37:05Z,26.548977,-77.053615,0.12,283.0,2,8,1.2
2024-03-28T11:37:10Z,26.548980,-77.053615,0.05,33.6,2,8,1.2
2024-03-28T11:37:20Z,26.548982,-77.053608,0.20,49.4,2,8,1.2
2024-03-28T11:37:25Z,26.548983,-77.053605,0.25,356.7,2,8,1.2
2024-03-28T11:37:30Z,26.548985,-77.053603,0.21,11.4,2,8,1.2
2024-03-28T11:37:35Z,26.548998,-77.053610,0.06,154.7,2,8,1.2
2024-03-28T11:37:40Z,26.548995,-77.053608,0.10,327.4,2,8,1.2
2024-03-28T11:37:45Z,26.548993,-77.053605,0.06,44.3,2,8,1.2
2024-03-28T11:37:50Z,26.548992,-77.053600,0.22,69.7,2,8,1.2
2024-03-28T11:37:55Z,26.548997,-77.053597,0.19,105.3,2,8,1.2
2024-03-28T11:38:00Z,26.548997,-77.053593,0.03,138.9,2,9,0.9
2024-03-28T11:38:05Z,26.548993,-77.053590,0.10,155.4,2,9,0.9
2024-03-28T11:38:15Z,26.548987,-77.053583,0.15,101.7,2,9,0.9
2024-03-28T11:38:20Z,26.548987,-77.053580,0.18,32.6,2,9,0.9
2024-03-28T11:38:25Z,26.548983,-77.053575,0.20,70.9,2,9,0.9
2024-03-28T11:38:30Z,26.548975,-77.053575,0.02,234.0,2,9,0.9
2024-03-28T11:38:35Z,26.548972,-77.053567,0.10,251.9,2,9,0.9
2024-03-28T11:38:40Z,26.548970,-77.053568,0.03,314.8,2,9,0.9
2024-03-28T11:38:45Z,26.548970,-77.053570,0.07,6.9,2,9,0.9
2024-03-28T11:38:50Z,26.548970,-77.053570,0.05,351.4,2,9,0.9
2024-03-28T11:38:55Z,26.548972,-77.053563,0.05,249.3,2,9,0.9
2024-03-28T11:39:00Z,26.548968,-77.053560,0.12,281.5,2,9,0.9
2024-03-28T11:39:05Z,26.548967,-77.053558,0.10,243.1,2,9,0.9
2024-03-28T11:39:10Z,26.548965,-77.053558,0.13,267.4,2,9,0.9
2024-03-28T11:39:15Z,26.548962,-77.053558,0.13,222.6,2,9,0.9
2024-03-28T11:39:20Z,26.548962,-77.053560,0.13,303.7,2,9,0.9
2024-03-28T11:39:25Z,26.548960,-77.053560,0.08,246.6,2,9,0.9
2024-03-28T11:39:30Z,26.548960,-77.053562,0.06,345.8,2,9,0.9
2024-03-28T11:39:40Z,26.548960,-77.053562,0.06,317.6,2,9,0.9
2024-03-28T11:39:45Z,26.548962,-77.053562,0.06,46.8,2,9,0.9
2024-03-28T11:39:50Z,26.548965,-77.053563,0.09,349.7,2,9,0.9
2024-03-28T11:39:55Z,26.548965,-77.053563,0.15,96.3,2,9,0.9
2024-03-28T11:40:00Z,26.548963,-77.053560,0.06,52.9,2,9,0.9
2024-03-28T11:40:05Z,26.548965,-77.053558,0.06,41.2,2,9,0.9
2024-03-28T11:40:10Z,26.548968,-77.053562,0.22,312.5,2,9,0.9
2024-03-28T11:40:15Z,26.548967,-77.053565,0.13,262.7,2,9,0.9
2024-03-28T11:40:20Z,26.548965,-77.053567,0.08,208.3,2,9,0.9
2024-03-28T11:40:25Z,26.548962,-77.053570,0.17,277.1,2,9,0.9
2024-03-28T11:40:30Z,26.548960,-77.053573,0.18,280.5,2,9,0.9
2024-03-28T11:40:35Z,26.548960,-77.053578,0.09,243.9,2,9,0.9
2024-03-28T11:40:40Z,26.548960,-77.053582,0.05,196.4,2,9,0.9
2024-03-28T11:40:45Z,26.548958,-77.053582,0.03,270.4,2,9,0.9
2024-03-28T11:40:50Z,26.548957,-77.053582,0.09,101.4,2,9,0.9
2024-03-28T11:40:55Z,26.548957,-77.053580,0.08,59.7,2,9,0.9
2024-03-28T11:41:05Z,26.548957,-77.053570,0.19,58.8,2,9,0.9
2024-03-28T11:41:10Z,26.548957,-77.053563,0.22,46.2,2,9,0.9
2024-03-28T11:41:15Z,26.548960,-77.053557,0.34,77.0,2,9,0.9
2024-03-28T11:41:20Z,26.548960,-77.053555,0.08,216.3,2,9,0.9
2024-03-28T11:41:25Z,26.548958,-77.053557,0.03,304.3,2,9,0.9
2024-03-28T11:41:30Z,26.548958,-77.053555,0.18,80.0,2,9,0.9
2024-03-28T11:41:35Z,26.548958,-77.053548,0.22,21.3,2,9,0.9
2024-03-28T11:41:40Z,26.548963,-77.053548,0.26,347.2,2,9,0.9
2024-03-28T11:41:45Z,26.548963,-77.053547,0.17,130.3,2,9,0.9
2024-03-28T11:41:50Z,26.548960,-77.053547,0.11,145.5,2,9,0.9
2024-03-28T11:42:00Z,26.548963,-77.053542,0.13,26.2,2,9,0.9
2024-03-28T11:42:05Z,26.548963,-77.053537,0.10,319.1,2,9,0.9
2024-03-28T11:42:10Z,26.548962,-77.053535,0.23,146.2,2,9,0.9
2024-03-28T11:42:15Z,26.548960,-77.053533,0.15,113.4,2,9,0.9
2024-03-28T11:42:20Z,26.548960,-77.053532,0.12,338.9,2,9,0.9
2024-03-28T11:42:25Z,26.548962,-77.053530,0.11,348.7,2,9,0.9
2024-03-28T11:42:30Z,26.548962,-77.053530,0.07,310.1,2,9,0.9
2024-03-28T11:42:35Z,26.548960,-77.053528,0.14,122.1,2,9,0.9
2024-03-28T11:42:40Z,26.548958,-77.053528,0.09,205.7,2,9,0.9
2024-03-28T11:42:45Z,26.548957,-77.053530,0.09,228.7,2,9,0.9
2024-03-28T11:42:55Z,26.548953,-77.053530,0.06,197.1,2,9,0.9
2024-03-28T11:43:00Z,26.548950,-77.053530,0.11,128.7,2,9,0.9
2024-03-28T11:43:05Z,26.548950,-77.053527,0.18,337.0,2,9,0.9
2024-03-28T11:43:10Z,26.548952,-77.053525,0.11,15.7,2,9,0.9
2024-03-28T11:43:15Z,26.548953,-77.053523,0.16,48.5,2,9,0.9
2024-03-28T11:43:20Z,26.548957,-77.053520,0.19,43.6,2,9,0.9
2024-03-28T11:43:25Z,26.548957,-77.053515,0.18,63.5,2,9,0.9
2024-03-28T11:43:30Z,26.548958,-77.053512,0.20,93.8,2,9,0.9
2024-03-28T11:43:35Z,26.548955,-77.053508,0.11,199.0,2,9,0.9
2024-03-28T11:43:40Z,26.548952,-77.053507,0.09,182.2,2,9,0.9
2024-03-28T11:43:50Z,26.548945,-77.053500,0.22,113.8,2,9,0.9
2024-03-28T11:43:55Z,26.548943,-77.053493,0.14,100.6,2,9,0.9
2024-03-28T11:44:00Z,26.548943,-77.053490,0.22,130.1,2,9,0.9
2024-03-28T11:44:05Z,26.548942,-77.053487,0.07,77.4,2,9,0.9
2024-03-28T11:44:10Z,26.548943,-77.053485,0.10,6.2,2,9,0.9
2024-03-28T11:44:15Z,26.548943,-77.053485,0.09,345.1,2,9,0.9
2024-03-28T11:44:20Z,26.548943,-77.053483,0.11,12.6,2,9,0.9
2024-03-28T11:44:25Z,26.548947,-77.053483,0.11,340.5,2,9,0.9
2024-03-28T11:44:30Z,26.548948,-77.053487,0.28,314.9,2,9,0.9
2024-03-28T11:44:35Z,26.548948,-77.053487,0.21,285.6,2,9,0.9
2024-03-28T11:44:45Z,26.548947,-77.053497,0.20,275.4,2,9,0.9
2024-03-28T11:44:50Z,26.548947,-77.053498,0.12,319.0,2,9,0.9
2024-03-28T11:44:55Z,26.548945,-77.053498,0.08,247.8,2,9,0.9
2024-03-28T11:45:00Z,26.548943,-77.053498,0.10,73.1,2,9,0.9
2024-03-28T11:45:05Z,26.548943,-77.053497,0.05,356.4,2,9,0.9
2024-03-28T11:45:10Z,26.548943,-77.053497,0.01,75.0,2,9,0.9
2024-03-28T11:45:15Z,26.548943,-77.053492,0.24,95.8,2,9,0.9
2024-03-28T11:45:20Z,26.548943,-77.053487,0.12,59.0,2,9,0.9
2024-03-28T11:45:25Z,26.548945,-77.053483,0.19,59.8,2,9,0.9
2024-03-28T11:45:30Z,26.548945,-77.053480,0.13,107.7,2,9,0.9
2024-03-28T11:45:40Z,26.548942,-77.053480,0.11,265.7,2,9,0.9
2024-03-28T11:45:45Z,26.548938,-77.053482,0.13,172.3,2,9,0.9
2024-03-28T11:45:50Z,26.548933,-77.053478,0.22,129.7,2,9,0.9
2024-03-28T11:45:55Z,26.548932,-77.053477,0.04,297.0,2,9,0.9
2024-03-28T11:46:05Z,26.548933,-77.053473,0.14,335.9,2,9,0.9
2024-03-28T11:46:10Z,26.548933,-77.053472,0.08,98.3,2,9,0.9
2024-03-28T11:46:15Z,26.548935,-77.053470,0.11,352.3,2,8,1.2
2024-03-28T11:46:20Z,26.548937,-77.053472,0.13,305.6,2,9,0.9
2024-03-28T11:46:25Z,26.548935,-77.053472,0.06,358.7,2,8,1.2
2024-03-28T11:46:30Z,26.548935,-77.053472,0.03,292.6,2,9,0.9
2024-03-28T11:46:35Z,26.548935,-77.053475,0.09,295.6,2,9,0.9
2024-03-28T11:46:40Z,26.548933,-77.053477,0.08,204.3,2,9,0.9
2024-03-28T11:46:45Z,26.548933,-77.053480,0.13,287.4,2,9,0.9
2024-03-28T11:46:50Z,26.548932,-77.053482,0.09,273.1,2,9,0.9
2024-03-28T11:46:55Z,26.548932,-77.053483,0.19,321.9,2,9,0.9
2024-03-28T11:47:00Z,26.548935,-77.053487,0.14,316.8,2,9,0.9
2024-03-28T11:47:05Z,26.548937,-77.053487,0.07,215.6,2,9,0.9
2024-03-28T11:47:10Z,26.548937,-77.053487,0.04,154.8,2,9,0.9
2024-03-28T11:47:15Z,26.548935,-77.053485,0.01,8.5,2,9,0.9
2024-03-28T11:47:20Z,26.548935,-77.053483,0.05,25.4,2,9,0.9
2024-03-28T11:47:30Z,26.548937,-77.053483,0.09,345.9,2,9,0.9
2024-03-28T11:47:35Z,26.548938,-77.053482,0.11,9.0,2,9,0.9
2024-03-28T11:47:40Z,26.548940,-77.053483,0.10,316.1,2,9,0.9
2024-03-28T11:47:45Z,26.548938,-77.053483,0.02,193.8,2,9,0.9
2024-03-28T11:47:50Z,26.548938,-77.053483,0.05,297.3,2,9,0.9
2024-03-28T11:47:55Z,26.548937,-77.053483,0.07,247.6,2,9,0.9
2024-03-28T11:48:00Z,26.548935,-77.053483,0.12,293.1,2,9,0.9
2024-03-28T11:48:05Z,26.548935,-77.053485,0.07,293.0,2,9,0.9
2024-03-28T11:48:10Z,26.548933,-77.053485,0.06,184.0,2,9,0.9
2024-03-28T11:48:15Z,26.548933,-77.053490,0.15,305.0,2,9,0.9
