utc,lat,lon,sog_kn,cog_deg,quality,sats,hdop
2024-03-26T11:53:17Z,26.363062,-76.986993,0.29,93.7,1,5,2.7
2024-03-26T11:53:22Z,26.363038,-76.986993,0.20,21.5,1,5,2.7
2024-03-26T11:53:27Z,26.363062,-76.986988,0.12,146.9,1,5,2.7
2024-03-26T11:53:32Z,26.363055,-76.986988,0.51,12.2,1,5,2.7
2024-03-26T11:53:37Z,26.363080,-76.986978,0.40,32.1,1,5,2.7
2024-03-26T11:53:42Z,26.363092,-76.986973,0.43,37.6,1,5,2.8
2024-03-26T11:53:47Z,26.363088,-76.986973,0.10,137.2,1,5,2.8
2024-03-26T11:53:52Z,26.363082,-76.986975,0.13,111.1,1,5,2.8
2024-03-26T11:53:57Z,26.363077,-76.986982,0.16,223.4,1,5,2.8
2024-03-26T11:54:02Z,26.363073,-76.986985,0.05,216.8,1,5,2.8
2024-03-26T11:54:07Z,26.363075,-76.986988,0.24,319.5,1,5,2.8
2024-03-26T11:54:12Z,26.363070,-76.986980,0.08,293.6,1,5,2.8
2024-03-26T11:54:17Z,26.363068,-76.986975,0.22,301.9,1,5,2.8
2024-03-26T11:54:22Z,26.363082,-76.986993,0.51,298.0,1,5,2.8
2024-03-26T11:54:27Z,26.363090,-76.987005,0.21,346.3,1,5,2.8
2024-03-26T11:54:32Z,26.363095,-76.987025,0.11,303.0,1,5,2.8
2024-03-26T11:54:37Z,26.363093,-76.987025,0.08,350.4,1,5,2.8
2024-03-26T11:54:42Z,26.363090,-76.987020,0.04,175.8,1,5,2.8
2024-03-26T11:54:47Z,26.363083,-76.987017,0.17,320.7,1,5,2.8
2024-03-26T11:54:52Z,26.363078,-76.987013,0.12,203.4,1,5,2.8
2024-03-26T11:54:57Z,26.363082,-76.987027,0.41,291.9,1,5,2.8
2024-03-26T11:55:02Z,26.363077,-76.987020,0.22,266.2,1,5,2.8
2024-03-26T11:55:07Z,26.363067,-76.987002,0.23,103.4,1,4,4.2
2024-03-26T11:55:12Z,26.363078,-76.987022,0.26,303.7,1,5,2.8
2024-03-26T11:55:17Z,26.363085,-76.987035,0.32,301.5,1,5,2.8
2024-03-26T11:55:27Z,26.363078,-76.987022,0.08,328.6,1,5,2.8
2024-03-26T11:55:32Z,26.363073,-76.987013,0.16,145.4,1,5,2.8
2024-03-26T11:55:37Z,26.363073,-76.987008,0.11,97.1,1,5,2.8
2024-03-26T11:55:42Z,26.363070,-76.987005,0.10,86.0,1,5,2.8
2024-03-26T11:55:52Z,26.363070,-76.986998,0.05,112.7,1,5,2.8
2024-03-26T11:55:57Z,26.363068,-76.987000,0.11,353.0,1,5,2.8
2024-03-26T11:56:02Z,26.363068,-76.986998,0.07,95.9,1,5,2.8
2024-03-26T11:56:07Z,26.363070,-76.987000,0.13,21.2,1,5,2.8
2024-03-26T11:56:12Z,26.363068,-76.987002,0.18,183.5,1,5,2.9
2024-03-26T11:56:17Z,26.363063,-76.987002,0.05,324.1,1,5,2.9
2024-03-26T11:56:22Z,26.363070,-76.987015,0.21,291.6,1,5,2.9
2024-03-26T11:56:27Z,26.363077,-76.987033,0.16,272.5,1,5,2.9
2024-03-26T11:56:37Z,26.363067,-76.987022,0.10,155.1,1,5,2.9
2024-03-26T11:56:42Z,26.363063,-76.987018,0.04,88.6,1,5,2.9
2024-03-26T11:56:47Z,26.363063,-76.987015,0.23,13.0,1,5,2.9
2024-03-26T11:56:52Z,26.363057,-76.987008,0.21,182.6,1,5,2.9
2024-03-26T11:57:02Z,26.363045,-76.987012,0.14,238.9,1,5,2.9
2024-03-26T11:57:07Z,26.363048,-76.987030,0.24,292.4,1,5,2.9
2024-03-26T11:57:12Z,26.363035,-76.987022,0.34,224.3,1,5,2.9
2024-03-26T11:57:17Z,26.363028,-76.987020,0.17,286.4,1,5,2.9
2024-03-26T11:57:22Z,26.363033,-76.987025,0.14,359.5,1,5,2.9
2024-03-26T11:57:27Z,26.363033,-76.987025,0.16,28.2,1,5,2.9
2024-03-26T11:57:32Z,26.363028,-76.987023,0.17,169.8,1,5,2.9
2024-03-26T11:57:37Z,26.363025,-76.987023,0.14,177.9,1,5,2.9
2024-03-26T11:57:42Z,26.363018,-76.987022,0.09,7.5,1,5,2.9
2024-03-26T11:57:47Z,26.363023,-76.987023,0.18,328.1,1,5,2.9
2024-03-26T11:57:52Z,26.363022,-76.987020,0.22,164.8,1,5,2.9
2024-03-26T11:57:57Z,26.363017,-76.987022,0.13,210.1,1,5,2.9
2024-03-26T11:58:02Z,26.363023,-76.987022,0.14,82.6,1,5,2.9
2024-03-26T11:58:07Z,26.363023,-76.987020,0.02,147.7,1,5,2.9
2024-03-26T11:58:12Z,26.363018,-76.987022,0.24,352.1,1,5,2.9
2024-03-26T11:58:17Z,26.363023,-76.987022,0.03,309.8,1,5,2.9
2024-03-26T11:58:22Z,26.363025,-76.987022,0.18,0.8,1,5,2.9
2024-03-26T11:58:27Z,26.363022,-76.987023,0.10,184.6,1,5,2.9
2024-03-26T11:58:32Z,26.363020,-76.987023,0.09,192.5,1,5,2.9
2024-03-26T11:58:37Z,26.363022,-76.987023,0.16,181.0,1,5,2.9
2024-03-26T11:58:42Z,26.363025,-76.987023,0.11,344.5,1,5,2.9
2024-03-26T11:58:47Z,26.363023,-76.987025,0.13,315.1,1,5,2.9
2024-03-26T11:58:52Z,26.363023,-76.987027,0.05,50.7,1,5,2.9
2024-03-26T11:58:57Z,26.363023,-76.987027,0.10,12.2,1,5,3.0
2024-03-26T11:59:02Z,26.363027,-76.987028,0.22,341.9,1,5,3.0
2024-03-26T11:59:07Z,26.363023,-76.987025,0.12,32.9,1,5,3.0
2024-03-26T11:59:12Z,26.363020,-76.987025,0.07,311.3,1,5,3.0
2024-03-26T11:59:17Z,26.363018,-76.987025,0.09,133.4,1,5,3.0
2024-03-26T11:59:27Z,26.363027,-76.987033,0.21,337.0,1,6,1.7
2024-03-26T11:59:32Z,26.363027,-76.987032,0.10,39.2,1,6,1.7
2024-03-26T11:59:37Z,26.363028,-76.987030,0.15,28.2,1,6,1.7
2024-03-26T11:59:47Z,26.363028,-76.987023,0.18,20.6,1,6,1.7
2024-03-26T11:59:52Z,26.363030,-76.987020,0.13,94.9,1,6,1.7
2024-03-26T11:59:57Z,26.363033,-76.987020,0.13,60.0,1,6,1.7
2024-03-26T12:00:02Z,26.363030,-76.987017,0.09,127.0,1,6,1.7
2024-03-26T12:00:07Z,26.363027,-76.987017,0.06,279.0,1,6,1.7
2024-03-26T12:00:12Z,26.363023,-76.987018,0.15,215.9,1,6,1.7
2024-03-26T12:00:17Z,26.363022,-76.987013,0.37,194.3,1,6,1.7
2024-03-26T12:00:22Z,26.363012,-76.987025,0.09,288.5,1,6,1.7
2024-03-26T12:00:32Z,26.363015,-76.987022,0.32,0.1,1,6,1.7
2024-03-26T12:00:37Z,26.363017,-76.987027,0.13,316.1,1,6,1.7
2024-03-26T12:00:42Z,26.363022,-76.987030,0.18,326.6,1,6,1.7
2024-03-26T12:00:47Z,26.363022,-76.987028,0.12,336.1,1,6,1.7
2024-03-26T12:00:52Z,26.363025,-76.987035,0.14,322.7,1,6,1.7
2024-03-26T12:00:57Z,26.363025,-76.987035,0.11,302.2,1,6,1.7
2024-03-26T12:01:02Z,26.363025,-76.987035,0.06,348.5,1,7,1.7
2024-03-26T12:01:07Z,26.363025,-76.987035,0.14,278.8,1,7,1.7
2024-03-26T12:01:17Z,26.363027,-76.987035,0.11,50.5,1,7,1.7
2024-03-26T12:01:22Z,26.363032,-76.987035,0.21,357.1,1,7,1.7
2024-03-26T12:01:27Z,26.363035,-76.987033,0.26,16.0,1,7,1.7
2024-03-26T12:01:32Z,26.363042,-76.987027,0.12,167.2,1,7,1.7
2024-03-26T12:01:37Z,26.363043,-76.987022,0.10,122.0,1,7,1.7
2024-03-26T12:01:42Z,26.363050,-76.987003,0.43,54.2,1,7,1.7
2024-03-26T12:01:47Z,26.363052,-76.987003,0.13,27.0,1,7,1.7
2024-03-26T12:01:52Z,26.363053,-76.987003,0.30,6.8,1,7,1.7
2024-03-26T12:01:57Z,26.363060,-76.987002,0.11,52.8,1,7,1.7
2024-03-26T12:02:02Z,26.363057,-76.987008,0.14,257.9,1,7,1.7
2024-03-26T12:02:07Z,26.363055,-76.987013,0.28,319.2,1,7,1.7
2024-03-26T12:02:12Z,26.363055,-76.987008,0.11,119.0,1,7,1.7
2024-03-26T12:02:17Z,26.363057,-76.987005,0.14,2.1,1,7,1.7
2024-03-26T12:02:22Z,26.363060,-76.987002,0.08,187.8,1,7,1.7
2024-03-26T12:02:27Z,26.363060,-76.986993,0.15,67.1,1,7,1.7
2024-03-26T12:02:32Z,26.363057,-76.986993,0.36,172.6,1,7,1.7
2024-03-26T12:02:37Z,26.363053,-76.987005,0.13,235.8,1,7,1.7
2024-03-26T12:02:47Z,26.363043,-76.987022,0.14,293.5,1,7,1.7
2024-03-26T12:02:52Z,26.363042,-76.987022,0.04,48.6,1,7,1.7
2024-03-26T12:02:57Z,26.363042,-76.987023,0.09,323.2,1,7,1.7
2024-03-26T12:03:02Z,26.363042,-76.987022,0.07,334.5,1,7,1.7
2024-03-26T12:03:07Z,26.363040,-76.987022,0.04,316.5,1,7,1.7
2024-03-26T12:03:12Z,26.363043,-76.987022,0.21,0.3,1,7,1.7
2024-03-26T12:03:17Z,26.363047,-76.987003,0.14,123.1,1,7,1.7
2024-03-26T12:03:22Z,26.363047,-76.986997,0.09,113.8,1,7,1.7
2024-03-26T12:03:32Z,26.363040,-76.986985,0.03,28.7,1,7,1.7
2024-03-26T12:03:37Z,26.363035,-76.986988,0.06,19.3,1,7,1.7
2024-03-26T12:03:42Z,26.363030,-76.986995,0.15,293.7,1,7,1.7
2024-03-26T12:03:47Z,26.363028,-76.987007,0.21,281.1,1,7,1.7
2024-03-26T12:03:52Z,26.363028,-76.987015,0.21,316.2,1,7,1.7
2024-03-26T12:03:57Z,26.363027,-76.987015,0.12,270.4,1,7,1.7
2024-03-26T12:04:02Z,26.363030,-76.987023,0.17,258.5,1,7,1.7
2024-03-26T12:04:07Z,26.363025,-76.987020,0.29,187.3,1,7,1.7
2024-03-26T12:04:17Z,26.363018,-76.987020,0.16,190.8,1,7,1.7
2024-03-26T12:04:22Z,26.363017,-76.987018,0.03,142.8,1,7,1.7
2024-03-26T12:04:27Z,26.363013,-76.987025,0.38,206.6,1,7,1.7
2024-03-26T12:04:32Z,26.363010,-76.987035,0.24,351.6,1,7,1.7
2024-03-26T12:04:37Z,26.363013,-76.987040,0.14,292.6,1,7,1.7
2024-03-26T12:04:42Z,26.363010,-76.987038,0.13,174.7,1,7,1.7
2024-03-26T12:04:47Z,26.363013,-76.987042,0.14,266.5,1,7,1.7
2024-03-26T12:04:52Z,26.363010,-76.987042,0.08,227.5,1,7,1.7
2024-03-26T12:04:57Z,26.363005,-76.987045,0.37,195.0,1,7,1.7
2024-03-26T12:05:02Z,26.363003,-76.987047,0.05,253.1,1,7,1.7
2024-03-26T12:05:07Z,26.363002,-76.987048,0.12,275.7,1,7,1.7
2024-03-26T12:05:12Z,26.363000,-76.987047,0.17,122.8,1,7,1.7
2024-03-26T12:05:17Z,26.362988,-76.987042,0.23,182.0,1,7,1.7
2024-03-26T12:05:27Z,26.362982,-76.987045,0.16,186.2,1,7,1.7
2024-03-26T12:05:32Z,26.362987,-76.987055,0.28,302.0,1,7,1.7
2024-03-26T12:05:37Z,26.362990,-76.987053,0.03,197.9,1,7,1.7
2024-03-26T12:05:42Z,26.362987,-76.987048,0.15,148.0,1,7,1.7
2024-03-26T12:05:47Z,26.362983,-76.987043,0.07,352.1,1,7,1.7
2024-03-26T12:05:52Z,26.362980,-76.987025,0.45,53.0,1,7,1.7
2024-03-26T12:05:57Z,26.362982,-76.987022,0.23,83.1,1,7,1.7
2024-03-26T12:06:02Z,26.362985,-76.987025,0.13,66.2,1,7,1.7
2024-03-26T12:06:07Z,26.362992,-76.987028,0.05,60.5,1,7,1.7
2024-03-26T12:06:12Z,26.362997,-76.987032,0.20,217.6,1,7,1.7
2024-03-26T12:06:17Z,26.363003,-76.987032,0.32,343.1,1,7,1.7
2024-03-26T12:06:22Z,26.363007,-76.987033,0.16,340.5,1,7,1.7
2024-03-26T12:06:27Z,26.363008,-76.987032,0.09,246.7,1,7,1.7
2024-03-26T12:06:32Z,26.363003,-76.987038,0.15,286.2,1,7,1.7
2024-03-26T12:06:42Z,26.363007,-76.987038,0.18,195.6,1,7,1.7
2024-03-26T12:06:47Z,26.362990,-76.987007,0.19,41.7,1,7,1.7
2024-03-26T12:06:52Z,26.362983,-76.987008,0.23,81.2,1,7,1.7
2024-03-26T12:06:57Z,26.362983,-76.987012,0.49,20.4,1,7,1.7
2024-03-26T12:07:02Z,26.362995,-76.987007,0.35,139.6,1,7,1.7
2024-03-26T12:07:07Z,26.362997,-76.987013,0.18,68.7,1,7,1.7
2024-03-26T12:07:12Z,26.363002,-76.987015,0.18,3.3,1,7,1.7
2024-03-26T12:07:17Z,26.363002,-76.987018,0.15,158.6,1,7,1.7
2024-03-26T12:07:22Z,26.363002,-76.987000,0.24,68.8,1,8,1.0
2024-03-26T12:07:27Z,26.363000,-76.986992,0.41,169.4,1,8,1.0
2024-03-26T12:07:32Z,26.363003,-76.986983,0.18,92.5,1,8,1.0
2024-03-26T12:07:37Z,26.362997,-76.986985,0.20,103.1,1,8,1.0
2024-03-26T12:07:42Z,26.362998,-76.986978,0.22,185.9,1,8,1.0
2024-03-26T12:07:47Z,26.362988,-76.986980,0.09,224.0,1,8,1.0
2024-03-26T12:07:57Z,26.362987,-76.986988,0.22,337.4,1,8,1.0
2024-03-26T12:08:02Z,26.362990,-76.986992,0.09,267.8,1,8,1.0
2024-03-26T12:08:07Z,26.362993,-76.986993,0.19,219.9,1,8,1.0
2024-03-26T12:08:12Z,26.362992,-76.986998,0.20,213.1,1,8,1.0
2024-03-26T12:08:22Z,26.362990,-76.987010,0.14,0.3,1,8,1.0
2024-03-26T12:08:27Z,26.362990,-76.987012,0.16,329.5,1,8,1.0
2024-03-26T12:08:32Z,26.362993,-76.987012,0.11,179.1,1,8,1.0
2024-03-26T12:08:37Z,26.362998,-76.987012,0.21,262.8,1,8,1.0
2024-03-26T12:08:47Z,26.362993,-76.987018,0.32,3.0,1,8,1.0
2024-03-26T12:08:52Z,26.362993,-76.987018,0.23,141.5,1,8,1.0
2024-03-26T12:08:57Z,26.362993,-76.987017,0.06,107.5,1,8,1.0
2024-03-26T12:09:02Z,26.362990,-76.987015,0.25,93.6,1,8,1.0
2024-03-26T12:09:12Z,26.362978,-76.987012,0.23,154.0,1,8,1.0
2024-03-26T12:09:17Z,26.362975,-76.987015,0.23,219.9,1,8,1.0
2024-03-26T12:09:22Z,26.362977,-76.987017,0.21,41.2,1,8,1.0
2024-03-26T12:09:27Z,26.362978,-76.987015,0.12,263.6,1,8,1.0
2024-03-26T12:09:32Z,26.362975,-76.987015,0.12,209.3,1,8,1.0
2024-03-26T12:09:37Z,26.362975,-76.987013,0.10,128.5,1,8,1.0
2024-03-26T12:09:42Z,26.362975,-76.987015,0.02,83.3,1,8,1.0
2024-03-26T12:09:47Z,26.362973,-76.987017,0.21,158.6,1,8,1.0
2024-03-26T12:09:52Z,26.362972,-76.987022,0.19,347.0,1,8,1.0
2024-03-26T12:10:02Z,26.362968,-76.987030,0.12,240.3,1,8,1.0
2024-03-26T12:10:07Z,26.362972,-76.987028,0.17,152.4,1,8,1.0
2024-03-26T12:10:12Z,26.362973,-76.987032,0.05,353.5,1,8,1.0
2024-03-26T12:10:17Z,26.362970,-76.987032,0.19,313.9,1,8,1.0
2024-03-26T12:10:27Z,26.362975,-76.987027,0.23,40.1,1,8,1.0
2024-03-26T12:10:32Z,26.362977,-76.987023,0.18,262.4,1,8,1.0
2024-03-26T12:10:37Z,26.362983,-76.987020,0.18,338.4,1,8,1.0
2024-03-26T12:10:42Z,26.362983,-76.987022,0.25,141.9,1,8,1.0
2024-03-26T12:10:47Z,26.362982,-76.987022,0.12,66.8,1,8,1.0
2024-03-26T12:10:52Z,26.362980,-76.987025,0.27,146.8,1,8,1.0
2024-03-26T12:10:57Z,26.362982,-76.987022,0.19,92.4,1,8,1.0
2024-03-26T12:11:02Z,26.362980,-76.987020,0.06,179.5,1,8,1.1
2024-03-26T12:11:07Z,26.362980,-76.987022,0.03,332.6,1,8,1.1
2024-03-26T12:11:12Z,26.362978,-76.987022,0.16,91.1,1,8,1.1
2024-03-26T12:11:17Z,26.362982,-76.987022,0.37,10.9,1,8,1.1
2024-03-26T12:11:22Z,26.362988,-76.987020,0.19,44.9,1,8,1.1
2024-03-26T12:11:27Z,26.362995,-76.987015,0.27,46.9,1,8,1.1
2024-03-26T12:11:32Z,26.363002,-76.987010,0.25,23.8,1,8,1.1
2024-03-26T12:11:37Z,26.362998,-76.987015,0.16,336.8,1,8,1.1
2024-03-26T12:11:47Z,26.363010,-76.987020,0.34,0.5,1,8,1.1
2024-03-26T12:11:52Z,26.363013,-76.987023,0.29,357.3,1,8,1.1
2024-03-26T12:11:57Z,26.363020,-76.987030,0.28,7.4,1,8,1.1
2024-03-26T12:12:02Z,26.363023,-76.987032,0.22,327.7,1,8,1.1
2024-03-26T12:12:07Z,26.363025,-76.987037,0.04,248.1,1,8,1.1
2024-03-26T12:12:12Z,26.363023,-76.987038,0.20,95.1,1,8,1.1
2024-03-26T12:12:17Z,26.363023,-76.987033,0.19,68.0,1,7,1.6
2024-03-26T12:12:22Z,26.363025,-76.987025,0.04,27.6,1,8,1.1
2024-03-26T12:12:27Z,26.363032,-76.987015,0.19,85.7,1,8,1.1
2024-03-26T12:12:32Z,26.363028,-76.987010,0.12,22.7,1,8,1.1
2024-03-26T12:12:42Z,26.363027,-76.987010,0.06,283.0,1,8,1.1
2024-03-26T12:12:47Z,26.363028,-76.987010,0.10,25.2,1,8,1.1
2024-03-26T12:12:52Z,26.363028,-76.987010,0.18,285.3,1,8,1.1
2024-03-26T12:12:57Z,26.363030,-76.987010,0.07,269.9,1,8,1.1
2024-03-26T12:13:07Z,26.363037,-76.987002,0.10,38.8,1,8,1.1
2024-03-26T12:13:12Z,26.363032,-76.987003,0.15,102.9,1,8,1.1
2024-03-26T12:13:17Z,26.363027,-76.987000,0.17,101.3,1,8,1.1
2024-03-26T12:13:22Z,26.363025,-76.986998,0.06,1.1,1,8,1.1
2024-03-26T12:13:32Z,26.363023,-76.986997,0.02,153.8,1,8,1.1
2024-03-26T12:13:37Z,26.363023,-76.986997,0.12,55.6,1,8,1.1
2024-03-26T12:13:42Z,26.363020,-76.986993,0.38,152.0,1,8,1.1
2024-03-26T12:13:47Z,26.363017,-76.986997,0.23,351.7,1,8,1.1
2024-03-26T12:13:57Z,26.363008,-76.986993,0.23,33.8,1,8,1.1
2024-03-26T12:14:02Z,26.363010,-76.986992,0.04,115.1,1,8,1.1
2024-03-26T12:14:07Z,26.363010,-76.986992,0.09,277.7,1,8,1.1
2024-03-26T12:14:12Z,26.363012,-76.986993,0.03,268.0,1,8,1.1
2024-03-26T12:14:17Z,26.363008,-76.986993,0.06,170.4,1,8,1.1
2024-03-26T12:14:22Z,26.363010,-76.986998,0.22,226.8,1,8,1.1
2024-03-26T12:14:27Z,26.363005,-76.986997,0.24,108.5,1,8,1.1
2024-03-26T12:14:32Z,26.363010,-76.986988,0.11,204.9,1,8,1.1
2024-03-26T12:14:37Z,26.362998,-76.986998,0.08,229.2,1,8,1.1
2024-03-26T12:14:47Z,26.363005,-76.987000,0.28,350.8,1,8,1.1
2024-03-26T12:14:52Z,26.363007,-76.987007,0.22,229.7,1,8,1.1
2024-03-26T12:14:57Z,26.363003,-76.987010,0.06,3.6,1,8,1.1
2024-03-26T12:15:02Z,26.363002,-76.987012,0.12,90.9,1,8,1.1
2024-03-26T12:15:12Z,26.363000,-76.987010,0.10,115.0,1,8,1.1
2024-03-26T12:15:17Z,26.362998,-76.987010,0.11,240.6,1,8,1.1
2024-03-26T12:15:22Z,26.362998,-76.987010,0.11,67.8,1,8,1.1
2024-03-26T12:15:27Z,26.362998,-76.987008,0.10,177.9,1,8,1.1
2024-03-26T12:15:37Z,26.362998,-76.987005,0.20,139.1,1,8,1.1
2024-03-26T12:15:42Z,26.362997,-76.987003,0.06,131.5,1,8,1.1
2024-03-26T12:15:47Z,26.362997,-76.987003,0.11,165.6,1,8,1.1
2024-03-26T12:15:52Z,26.362997,-76.986998,0.24,77.2,1,8,1.1
2024-03-26T12:16:02Z,26.362993,-76.986995,0.21,189.3,1,8,1.1
2024-03-26T12:16:07Z,26.362990,-76.986997,0.08,254.4,1,8,1.1
2024-03-26T12:16:12Z,26.362988,-76.986998,0.07,224.2,1,8,1.1
2024-03-26T12:16:17Z,26.362987,-76.987002,0.06,270.5,1,8,1.1
2024-03-26T12:16:27Z,26.362992,-76.987007,0.04,257.4,1,7,1.6
2024-03-26T12:16:32Z,26.362988,-76.987010,0.48,204.2,1,8,1.1
2024-03-26T12:16:37Z,26.362990,-76.987007,0.08,7.7,1,8,1.1
2024-03-26T12:16:42Z,26.362992,-76.987010,0.12,348.8,1,8,1.1
2024-03-26T12:16:47Z,26.362990,-76.987010,0.41,84.3,1,8,1.1
2024-03-26T12:16:52Z,26.362993,-76.987005,0.13,147.6,1,8,1.1
2024-03-26T12:16:57Z,26.362995,-76.987008,0.24,3.1,1,8,1.1
2024-03-26T12:17:02Z,26.363003,-76.987010,0.30,25.1,1,8,1.1
2024-03-26T12:17:07Z,26.363013,-76.987005,0.32,23.5,1,8,1.1
2024-03-26T12:17:12Z,26.363020,-76.987007,0.50,13.7,1,8,1.1
2024-03-26T12:17:17Z,26.363023,-76.987013,0.47,8.6,1,7,1.8
2024-03-26T12:17:22Z,26.363025,-76.987018,0.16,214.2,1,8,1.1
2024-03-26T12:17:27Z,26.363032,-76.987022,0.15,40.8,1,8,1.1
2024-03-26T12:17:32Z,26.363028,-76.987020,0.34,217.5,1,8,1.1
2024-03-26T12:17:37Z,26.363028,-76.987025,0.16,12.6,1,8,1.1
2024-03-26T12:17:47Z,26.363027,-76.987012,0.15,167.1,1,8,1.1
2024-03-26T12:17:52Z,26.363025,-76.987017,0.11,355.1,1,8,1.1
2024-03-26T12:17:57Z,26.363023,-76.987013,0.12,170.8,1,8,1.1
2024-03-26T12:18:02Z,26.363018,-76.987013,0.07,221.6,1,8,1.1
2024-03-26T12:18:12Z,26.363015,-76.987013,0.27,319.4,1,8,1.1
2024-03-26T12:18:17Z,26.363015,-76.987010,0.18,84.0,1,8,1.1
2024-03-26T12:18:22Z,26.363015,-76.987007,0.09,104.6,1,8,1.1
2024-03-26T12:18:27Z,26.363015,-76.987005,0.10,149.5,1,8,1.1
